scenario,zext,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Max.2021,USA,Q2,d1,2021,4.4555555555555557,4.4522222222222219,4.4522222222222219,4.4522222222222219,4.4533333333333331,4.4755555555555553,5.4555555555555557,15.388888888888889,22.538888888888888,22.777777777777779,7.2222222222222223,7.2222222222222223,7.2222222222222223,7.2222222222222223,7.2222222222222223,7.2222222222222223,7.2211111111111101,7.2211111111111101,33.324444444444445,33.324444444444445,33.32,13.78,6.1999999999999993,5.0033333333333339
Max.2021,USA,Q2,d2,2021,6.793333333333333,6.6833333333333336,6.6833333333333336,6.6833333333333336,6.7911111111111104,6.8533333333333335,22.567777777777778,22.565555555555555,22.62,22.457777777777778,13.404444444444444,14.137777777777778,13.274444444444445,13.242222222222223,13.132222222222222,13.116666666666667,13.174444444444443,33.238888888888887,33.235555555555557,33.232222222222219,31.902222222222221,12.223333333333334,7.8666666666666663,6.684444444444444
Max.2021,USA,Q2,d3,2021,5.0044444444444443,4.4444444444444446,4.4411111111111108,4.4411111111111108,4.4422222222222221,4.4433333333333334,5.0100000000000007,14.895555555555555,22.338888888888889,22.667777777777776,7.7844444444444445,7.7844444444444445,7.7833333333333332,7.7833333333333332,7.7833333333333332,7.7833333333333332,7.7822222222222228,7.7811111111111115,33.307777777777773,33.305555555555557,29.630000000000003,10.781111111111111,5.6611111111111114,5.0066666666666668
Max.2021,USA,Q2,d4,2021,4.8722222222222227,4.4355555555555561,4.1988888888888889,4.434444444444444,5.3066666666666666,4.9533333333333331,5.304444444444445,13.995555555555555,20.977777777777778,22.683333333333334,14.013333333333334,14.01,14.002222222222223,10.215555555555556,14.008888888888889,9.5955555555555563,11.117777777777778,33.268888888888888,33.295555555555559,33.277777777777779,29.161111111111111,9.7922222222222217,5.3433333333333337,5.2655555555555553
Max.2021,USA,Q2,d5,2021,6.6722222222222216,6.6722222222222216,6.6722222222222216,6.6722222222222216,6.6733333333333338,6.1166666666666663,17.236666666666665,22.345555555555556,22.345555555555556,22.341111111111111,12.36,12.342222222222222,12.338888888888889,12.336666666666666,12.337777777777779,12.338888888888889,12.45,31.774444444444448,33.242222222222225,33.229999999999997,30.852222222222224,12.231111111111112,6.6766666666666667,6.6722222222222216
Max.2021,USA,Q3,d1,2021,6.1511111111111108,6.13,6.1211111111111114,6.1177777777777784,6.1433333333333335,6.2033333333333331,22.701111111111111,21.777777777777779,22.017777777777777,22.888888888888889,8.8977777777777778,8.8988888888888891,8.8988888888888891,8.8966666666666665,8.8977777777777778,8.8988888888888891,8.8988888888888891,25.438888888888886,33.861111111111114,33.861111111111114,31.905555555555551,8.9055555555555568,6.2655555555555553,6.1933333333333334
Max.2021,USA,Q3,d2,2021,6.2377777777777776,6.1755555555555555,6.097777777777778,6.1255555555555556,6.2355555555555551,6.0344444444444445,22.116666666666667,22.11888888888889,22.115555555555556,22.288888888888888,13.187777777777777,13.022222222222222,11.244444444444445,10.452222222222222,10.44888888888889,10.452222222222222,13.148888888888889,31.709999999999997,31.217777777777776,31.383333333333333,26.247777777777777,11.132222222222222,6.2844444444444445,6.1255555555555556
Max.2021,USA,Q3,d3,2021,6.3433333333333337,6.3433333333333337,6.3422222222222224,6.3422222222222224,6.344444444444445,6.4622222222222216,17.836666666666666,22.69,22.709999999999997,19.595555555555556,13.225555555555555,13.222222222222221,13.2,13.18,13.184444444444445,13.175555555555555,13.2,33.285555555555554,33.238888888888887,31.955555555555559,26.341111111111111,11.896666666666667,6.6288888888888886,6.3433333333333337
Max.2021,USA,Q3,d4,2021,6.2266666666666666,6.2266666666666666,6.2255555555555553,6.2255555555555553,6.2277777777777779,6.2277777777777779,22.58111111111111,22.58111111111111,22.9,22.565555555555555,13.002222222222223,12.152222222222223,12.121111111111112,12.116666666666667,12.116666666666667,12.118888888888888,12.921111111111111,33.231111111111112,33.224444444444444,33.229999999999997,26.335555555555558,12.748888888888889,6.2288888888888891,6.2266666666666666
Max.2021,USA,Q3,d5,2021,6.2222222222222223,6.1577777777777776,6.1333333333333337,6.2222222222222223,6.2255555555555553,6.2266666666666666,22.58111111111111,22.58111111111111,22.755555555555556,22.565555555555555,12.595555555555556,12.077777777777778,12.025555555555556,12.005555555555555,12.007777777777777,12.026666666666666,12.831111111111111,33.231111111111112,33.117777777777775,33.116666666666667,25.724444444444444,12.065555555555555,6.2255555555555553,6.2233333333333327
Max.2021,USA,Q4,d1,2021,5.5466666666666669,5.0111111111111111,5.0100000000000007,5.0100000000000007,5.5466666666666669,5.5455555555555556,23.335555555555558,23.335555555555558,23.335555555555558,23.336666666666666,11.116666666666667,11.115555555555556,11.115555555555556,11.114444444444445,11.114444444444445,11.115555555555556,11.111111111111111,24.453333333333333,33.782222222222224,34.049999999999997,33.962222222222223,24.445555555555554,7.1444444444444439,5.5500000000000007
Max.2021,USA,Q4,d2,2021,8.7722222222222221,6.3666666666666663,6.3277777777777784,6.3122222222222222,9.043333333333333,11.729999999999999,25.825555555555557,24.718888888888888,25.511111111111109,25.715555555555554,13.171111111111111,13.153333333333332,8.0666666666666664,12.232222222222223,12.270000000000001,13.112222222222222,12.326666666666666,35.06111111111111,35.161111111111111,35.388888888888886,35.161111111111111,34.871111111111105,7.7188888888888885,6.3466666666666667
Max.2021,USA,Q4,d3,2021,6.6150000000000002,6.4837499999999997,6.4662499999999996,6.46875,6.6574999999999998,6.6749999999999998,21.508749999999999,22.504999999999999,22.504999999999999,22.506250000000001,14.6625,14.275,9.9962499999999999,9.9937500000000004,9.9949999999999992,10.137499999999999,9.9975000000000005,26.88625,38.861249999999998,38.85125,37.71,10.8325,6.8262499999999999,6.71
Max.2021,USA,Q4,d4,2021,5.7744444444444447,5.767777777777777,5.77,5.7688888888888892,5.7688888888888892,6.1077777777777778,20.227777777777778,21.752222222222223,25.481111111111112,25.965555555555554,13.723333333333334,13.666666666666666,13.558888888888889,13.552222222222222,13.565555555555555,13.59,13.479999999999999,20.233333333333334,35.144444444444446,35.555555555555557,35.50888888888889,35.43555555555556,6.0500000000000007,5.7766666666666673
Max.2021,USA,Q4,d5,2021,5.7077777777777774,5.6044444444444439,5.5622222222222222,5.5611111111111109,5.5566666666666666,5.4722222222222223,20.225555555555555,20.226666666666667,20.23,25.74111111111111,13.627777777777778,13.624444444444444,13.475555555555555,9.3800000000000008,9.2666666666666675,9.1688888888888886,9.3955555555555552,19.916666666666668,35.144444444444446,35.545555555555559,35.544444444444444,35.296666666666667,6.02,5.5644444444444439
Max.2022,USA,Q1,d1,2022,5.2588888888888885,4.4222222222222216,3.0077777777777777,3.0077777777777777,2.9544444444444444,2.9555555555555557,8.9044444444444437,8.9077777777777776,8.9066666666666663,8.91,8.3522222222222222,8.3533333333333335,8.3533333333333335,8.3555555555555561,8.3666666666666671,8.3544444444444448,8.3477777777777771,8.8988888888888891,8.3477777777777771,28.774444444444448,28.774444444444448,8.3555555555555561,5.5577777777777779,5.0166666666666666
Max.2022,USA,Q1,d2,2022,6.8644444444444446,6.7377777777777776,6.1144444444444446,6.1133333333333333,6.8644444444444446,9.4188888888888886,25.733333333333334,20.833333333333332,25.574444444444442,26.055555555555557,15.468888888888889,15.554444444444446,15.440000000000001,15.440000000000001,15.526666666666667,15.412222222222223,14.954444444444444,15.412222222222223,14.954444444444444,35.5,41.174444444444447,35.486666666666665,9.3999999999999986,6.1488888888888891
Max.2022,USA,Q1,d3,2022,4.7822222222222219,2.9544444444444444,2.9533333333333331,2.9544444444444444,2.9544444444444444,2.9533333333333331,8.9022222222222229,8.9033333333333324,8.9055555555555568,8.9055555555555568,8.3522222222222222,8.3533333333333335,8.3533333333333335,8.3555555555555561,8.3666666666666671,8.3544444444444448,8.3477777777777771,8.8977777777777778,8.3455555555555563,28.772222222222222,28.772222222222222,8.3555555555555561,5.5566666666666666,5.0166666666666666
Max.2022,USA,Q1,d4,2022,6.0411111111111104,6.017777777777777,6.0022222222222226,6.0011111111111113,6.094444444444445,8.9955555555555549,8.91,8.9122222222222209,9.4522222222222219,25.64777777777778,13.388888888888889,13.462222222222222,12.288888888888888,13.2,13.2,12.722222222222221,11.955555555555556,9.2922222222222217,25.37777777777778,35.333333333333336,35.333333333333336,35.277777777777779,6.42,6.0488888888888885
Max.2022,USA,Q1,d5,2022,6.1266666666666669,6.1055555555555561,6.0877777777777773,6.0866666666666669,6.137777777777778,9.3644444444444446,9.3066666666666666,9.568888888888889,26.497777777777777,27.703333333333333,16.07,16.07,15.872222222222222,15.932222222222221,15.984444444444446,15.721111111111112,15.443333333333335,34.111111111111114,25.37777777777778,35.394444444444446,35.367777777777775,35.277777777777779,6.42,6.1311111111111112
Max.2022,USA,Q2,d1,2022,5.1877777777777778,5.1822222222222223,5.18,5.18,5.1833333333333336,5.1933333333333334,8.5677777777777777,8.5733333333333324,8.5722222222222229,8.57,8.2433333333333323,8.2422222222222228,8.2411111111111115,8.2411111111111115,8.2411111111111115,8.24,8.2388888888888889,8.2377777777777776,8.5755555555555567,27.345555555555556,27.345555555555556,8.5711111111111116,5.1933333333333334,5.1911111111111108
Max.2022,USA,Q2,d2,2022,2.7688888888888892,2.74,2.7344444444444442,2.7877777777777779,3.0755555555555554,5.5811111111111105,13.357777777777777,22.805555555555557,22.805555555555557,12.237777777777778,13.356666666666666,13.357777777777777,10.577777777777778,10.020000000000001,10.020000000000001,10.577777777777778,10.012222222222222,22.804444444444446,28.024444444444445,22.803333333333331,13.357777777777777,10.578888888888889,5.5511111111111111,5.5488888888888885
Max.2022,USA,Q2,d3,2022,3.9777777777777774,3.8711111111111114,3.7711111111111109,3.8400000000000003,4.1577777777777776,5.9988888888888887,7.9288888888888884,8.7077777777777783,8.5466666666666669,8.6944444444444446,7.764444444444444,7.7477777777777783,7.692222222222223,7.6888888888888891,7.6788888888888884,7.6755555555555555,7.684444444444444,8.8811111111111121,16.277777777777779,34.903333333333336,27.777777777777779,9.362222222222222,9.4944444444444454,9.4611111111111121
Max.2022,USA,Q2,d4,2022,3.3455555555555554,3.1144444444444446,3.0511111111111111,3.0944444444444446,3.55,4.4422222222222221,8.3255555555555567,8.3244444444444454,7.7211111111111101,7.5877777777777782,8.3222222222222229,7.2155555555555555,6.9666666666666668,6.971111111111111,6.9422222222222221,6.9588888888888896,8.3244444444444454,8.3277777777777775,27.777777777777779,30.555555555555557,11.106666666666666,6.7866666666666662,9.0388888888888879,3.4177777777777778
Max.2022,USA,Q2,d5,2022,5.5777777777777784,5.5777777777777784,5.5777777777777784,5.5777777777777784,5.5777777777777784,12.268888888888888,13.332222222222221,26.222222222222221,26.505555555555556,25.675555555555558,12.456666666666667,12.423333333333334,9.3488888888888884,9.2222222222222214,9.2222222222222214,9.3144444444444439,9.3533333333333335,27.117777777777778,34.880000000000003,34.74111111111111,12.457777777777778,9.3777777777777782,7.0744444444444445,5.5777777777777784
Max.2022,USA,Q3,d1,2022,10.06111111111111,10.06111111111111,10.06111111111111,10.06111111111111,10.06111111111111,12.525555555555556,28.563333333333333,28.195555555555554,28.371111111111112,28.38,20.646666666666665,20.64777777777778,20.66,20.661111111111111,20.661111111111111,20.661111111111111,22.356666666666669,33.031111111111109,33.332222222222221,33.332222222222221,27.788888888888888,34.49,16.670000000000002,10.646666666666667
Max.2022,USA,Q3,d2,2022,9.5488888888888894,9.7777777777777786,9.5144444444444431,9.7777777777777786,10.25,12.291111111111112,28.703333333333333,22.66888888888889,22.67,11.634444444444444,12.473333333333334,12.115555555555556,10.002222222222223,9.2222222222222214,9.4222222222222225,9.7222222222222214,10,27.311111111111114,31.11333333333333,31.112222222222222,27.78222222222222,27.78,10.541111111111112,10.027777777777779
Max.2022,USA,Q3,d3,2022,3.8966666666666665,3.8933333333333331,3.8933333333333331,3.8944444444444439,4.8611111111111107,9.4488888888888898,28.333333333333332,27.00888888888889,27.185555555555553,24.464444444444446,13.327777777777778,10.004444444444445,8.9633333333333329,8.8966666666666665,8.8966666666666665,8.8977777777777778,9.2033333333333331,33.345555555555556,33.447777777777773,33.445555555555558,33.445555555555558,9.2777777777777786,11.285555555555554,6.8466666666666667
Max.2022,USA,Q3,d4,2022,4.4533333333333331,4.4511111111111115,4.4511111111111115,4.4522222222222219,4.4877777777777776,9.3566666666666656,26.673333333333332,26.674444444444443,27.777777777777779,24.456666666666667,11.224444444444444,10,8.8322222222222209,8.8133333333333326,8.8133333333333326,8.8833333333333329,8.8744444444444444,31.333333333333332,31.34,31.337777777777781,31.335555555555555,10.006666666666668,5.7866666666666662,4.4533333333333331
Max.2022,USA,Q3,d5,2022,4.232222222222223,4.2300000000000004,4.2277777777777779,4.2300000000000004,4.445555555555555,8.6733333333333338,24.453333333333333,24.454444444444444,24.455555555555556,22.11888888888889,11.223333333333334,9,8.6677777777777791,8.5655555555555551,8.5655555555555551,8.6366666666666667,9,24.455555555555556,24.453333333333333,24.453333333333333,24.452222222222222,8.9255555555555546,5.7844444444444445,4.4477777777777776
Max.2022,USA,Q4,d1,2022,10.172222222222222,10.167777777777779,10.162222222222221,10.151111111111112,10.162222222222221,32.200000000000003,29.447777777777773,28.722222222222221,29.447777777777773,29.991111111111113,27.77,27.77,27.77,27.768888888888888,27.77,27.77,27.772222222222222,34.282222222222224,35.257777777777775,35.330000000000005,35.257777777777775,34.666666666666664,35.206666666666671,25.992222222222225
Max.2022,USA,Q4,d2,2022,5.0088888888888885,5.0088888888888885,5.0088888888888885,5.0088888888888885,5.0100000000000007,11.114444444444445,27.336666666666666,27.336666666666666,25.395555555555557,25.395555555555557,10.893333333333334,10.893333333333334,10.893333333333334,10.892222222222223,10.892222222222223,10.892222222222223,21.898888888888891,32.322222222222223,33.340000000000003,33.341111111111111,25,23.287777777777777,11.137777777777778,5.1255555555555556
Max.2022,USA,Q4,d3,2022,7.5075000000000003,6.8849999999999998,6.8849999999999998,7.5,8.4324999999999992,15.477499999999999,31.891249999999999,31.432500000000001,31.872499999999999,31.862500000000001,15.685,15.80125,15.69,15.696249999999999,15.69,15.741250000000001,25.642499999999998,37.957500000000003,38.405000000000001,38.568750000000001,33.2575,31.807500000000001,19.14,9.4525000000000006
Max.2022,USA,Q4,d4,2022,25.12222222222222,18.593333333333334,17.818888888888889,17.767777777777777,17.88,24.476666666666667,30.067777777777778,30.263333333333335,30.41,30.419999999999998,17.674444444444443,18.097777777777779,17.790000000000003,17.134444444444444,17.365555555555556,17.036666666666669,26.907777777777778,31.771111111111111,35.156666666666666,36.99111111111111,36.99111111111111,36.582222222222221,36.99111111111111,28.33111111111111
Max.2022,USA,Q4,d5,2022,5.583333333333333,5.5555555555555554,5.554444444444445,5.5533333333333328,5.554444444444445,22.227777777777778,22.226666666666667,22.224444444444444,22.224444444444444,22.224444444444444,11.93888888888889,11.118888888888888,11.116666666666667,11.116666666666667,11.116666666666667,11.117777777777778,21.67,30.001111111111111,30.002222222222219,30.005555555555556,30.00333333333333,21.671111111111109,22.228888888888889,5.695555555555555
Max.2023,USA,Q1,d1,2023,3.4766666666666666,3.4622222222222221,3.4566666666666666,3.46,3.4788888888888887,3.8866666666666663,10.562222222222223,10.558888888888889,11.113333333333333,11.116666666666667,9.8866666666666667,10.747777777777777,11.06111111111111,10.99,13.022222222222222,12.088888888888889,9.8822222222222216,9.4544444444444444,31.111111111111111,29.882222222222222,25.549999999999997,21.75,5.3866666666666667,4.4388888888888891
Max.2023,USA,Q1,d2,2023,3.6822222222222223,3.5700000000000003,3.4988888888888887,3.5077777777777777,7.59,10.642222222222223,31.111111111111111,30.741111111111113,30.369999999999997,30.369999999999997,17.542222222222222,17.542222222222222,17.542222222222222,17.542222222222222,17.542222222222222,17.542222222222222,23.134444444444444,34.577777777777776,34.577777777777776,34.577777777777776,34.619999999999997,34.577777777777776,7.8011111111111102,5.7277777777777779
Max.2023,USA,Q1,d3,2023,2.7677777777777779,2.2322222222222221,2.1211111111111109,2.1222222222222222,2.7744444444444443,3.8922222222222222,9.4444444444444446,9.4533333333333331,11.113333333333333,11.116666666666667,8.8522222222222222,10.747777777777777,11.06111111111111,10.99,13.022222222222222,12.088888888888889,9.1266666666666669,8.8933333333333344,31.111111111111111,33.055555555555557,30.444444444444443,21.75,5.19,4.4388888888888891
Max.2023,USA,Q1,d4,2023,3.2111111111111108,3.1044444444444448,3.1044444444444448,3.1044444444444448,7.6477777777777778,10.600000000000001,7.224444444444444,7.2177777777777772,8.3944444444444439,11.611111111111111,12.277777777777779,9.8555555555555561,9.7555555555555546,9.7888888888888879,9.8055555555555554,12.444444444444445,22.793333333333333,24.333333333333332,31.666666666666668,27.777777777777779,28.055555555555557,34.944444444444443,7.7777777777777777,7.5777777777777784
Max.2023,USA,Q1,d5,2023,3.2111111111111108,3.1044444444444448,3.1044444444444448,3.1044444444444448,5.88,10.99,7.224444444444444,6.887777777777778,8.3944444444444439,10.258888888888889,9.3533333333333335,9.5,9.2566666666666677,9.2822222222222237,9.3722222222222218,9.8722222222222218,22.793333333333333,24.333333333333332,31.666666666666668,34.891111111111108,34.869999999999997,34.944444444444443,7.7777777777777777,5.88
Max.2023,USA,Q2,d1,2023,11.584444444444445,11.314444444444444,11.144444444444444,11.121111111111112,11.246666666666666,11.986666666666666,11.117777777777778,11.118888888888888,13.715555555555556,22.13,13.256666666666668,13.26,13.251111111111111,13.237777777777778,13.242222222222223,13.234444444444444,12.977777777777778,14.06111111111111,34.082222222222221,34.138888888888886,34.112222222222222,32.422222222222224,12.3,12.19
Max.2023,USA,Q2,d2,2023,4.04,1.8866666666666667,1.8855555555555554,1.8866666666666667,2.9522222222222223,2.951111111111111,5.9688888888888885,5.5577777777777779,5.7888888888888888,4.4988888888888887,4.4766666666666666,4.3977777777777778,3.7777777777777777,3.7755555555555551,3.7766666666666668,3.7777777777777777,3.7777777777777777,11.248888888888889,19.448888888888888,16.670000000000002,4.5011111111111113,3.7755555555555551,2.9488888888888889,1.8822222222222225
Max.2023,USA,Q2,d3,2023,9.6388888888888893,5.7744444444444447,5.7733333333333334,5.7744444444444447,9.9211111111111112,12.151111111111112,22.272222222222222,13.338888888888889,11.11,17,12.575555555555557,12.654444444444444,12.888888888888889,12.888888888888889,12.888888888888889,13.277777777777779,7.8199999999999994,13.911111111111111,33.861111111111114,34.444444444444443,33.777777777777779,25.133333333333333,12.05111111111111,12.025555555555556
Max.2023,USA,Q2,d4,2023,10.888888888888889,10.888888888888889,10.888888888888889,10.888888888888889,10.888888888888889,12.222222222222221,22.777777777777779,22.777777777777779,22.777777777777779,22.777777777777779,12.222222222222221,12.222222222222221,12.222222222222221,12.222222222222221,12.222222222222221,12.222222222222221,23.333333333333332,32.777777777777779,33.123333333333335,33.11,32.888888888888886,32.777777777777779,11.711111111111112,10.888888888888889
Max.2023,USA,Q2,d5,2023,2.9755555555555557,1.838888888888889,1.8377777777777777,1.838888888888889,3.9266666666666672,12.021111111111111,22.347777777777779,22.111111111111111,22.292222222222222,15.777777777777779,12.414444444444445,12.395555555555555,12.315555555555555,12.242222222222223,12.302222222222222,12.282222222222224,3.6755555555555555,11.658888888888889,19.727777777777778,16.672222222222224,32.977777777777781,3.6633333333333331,3.0144444444444445,1.8344444444444445
Max.2023,USA,Q3,d1,2023,11.666666666666666,10.668888888888889,10.483333333333333,12.002222222222223,12.603333333333333,14.705555555555556,9.5888888888888886,9.8888888888888893,10.556666666666667,9.8988888888888891,8.8977777777777778,8.8966666666666665,8.8922222222222231,6.6722222222222216,7.7833333333333332,8.6277777777777782,10.742222222222223,31.115555555555559,33.028888888888886,33.334444444444443,32.664444444444449,32.335555555555551,15.391111111111112,14.996666666666666
Max.2023,USA,Q3,d2,2023,10.775555555555556,10.684444444444445,10.649999999999999,10.696666666666665,10.847777777777777,13.343333333333334,22.582222222222224,22.577777777777776,22.691111111111113,22.702222222222222,13.342222222222222,13.343333333333334,13.337777777777779,12.452222222222222,12.46,13.336666666666666,25.101111111111109,32.742222222222225,31.697777777777773,31.648888888888887,31.828888888888887,32.686666666666667,10.875555555555556,10.661111111111111
Max.2023,USA,Q3,d3,2023,3.068888888888889,2.8855555555555554,2.8844444444444446,2.8844444444444446,3.1011111111111109,3.0999999999999996,7.1144444444444446,3.9733333333333332,6.1533333333333333,4.6288888888888886,3.1077777777777778,3.3255555555555554,3.1033333333333335,3.0999999999999996,3.07,3.07,3.0711111111111111,16.656666666666666,20.245555555555555,19.445555555555554,4.6588888888888889,3.108888888888889,3.068888888888889,2.8822222222222225
Max.2023,USA,Q3,d4,2023,4.4522222222222219,3.338888888888889,3.3355555555555556,3.3377777777777777,10.644444444444444,12.145555555555555,22.317777777777778,22.286666666666669,22.363333333333333,22.284444444444446,12.264444444444443,11.124444444444444,11.128888888888888,11.124444444444444,11.122222222222222,8.3411111111111111,11.124444444444444,32.293333333333329,28.416666666666668,25.394444444444446,22.23,9.6222222222222218,10.681111111111111,5.5555555555555554
Max.2023,USA,Q3,d5,2023,6.5577777777777779,6.5566666666666666,6.5566666666666666,6.5577777777777779,10.644444444444444,12.145555555555555,22.317777777777778,22.286666666666669,22.363333333333333,22.284444444444446,12.264444444444443,11.124444444444444,11.128888888888888,11.124444444444444,11.122222222222222,8.3411111111111111,13.312222222222223,32.293333333333329,28.425555555555558,28.425555555555558,22.232222222222223,9.6222222222222218,10.681111111111111,6.5577777777777779
Max.2023,USA,Q4,d1,2023,19.638888888888889,19.450000000000003,18.34,18.338888888888889,19.982222222222223,24.451111111111111,25.253333333333334,25.286666666666669,25.286666666666669,25.271111111111111,24.452222222222222,24.452222222222222,24.451111111111111,24.450000000000003,24.450000000000003,24.454444444444444,33.485555555555557,30.108888888888892,33.337777777777781,33.340000000000003,33.335555555555551,33.341111111111111,24.453333333333333,24.450000000000003
Max.2023,USA,Q4,d2,2023,23.047777777777778,22.72,22.673333333333332,22.578888888888891,23.711111111111112,23.78222222222222,25.799999999999997,25.333333333333332,25.333333333333332,25.333333333333332,24.444444444444443,23.337777777777777,23.337777777777777,23.336666666666666,23.336666666666666,23.338888888888889,24.61888888888889,32.864444444444445,33.342222222222219,33.344444444444449,33.340000000000003,33.334444444444443,32.557777777777773,27.303333333333331
Max.2023,USA,Q4,d3,2023,7.9587500000000002,5.2525000000000004,4.9974999999999996,4.9962499999999999,11.98,11.88,17.55125,8.1362500000000004,25.013750000000002,25.203749999999999,13.935,13.928750000000001,14.5625,14.5625,14.016249999999999,14.03125,27.821249999999999,34.097499999999997,37.251249999999999,37.251249999999999,37.191249999999997,36.366250000000001,18.765000000000001,16.297499999999999
Max.2023,USA,Q4,d4,2023,20.563333333333333,20.56,20.55777777777778,20.555555555555557,20.558888888888887,19.44222222222222,27.223333333333333,26.121111111111112,27.224444444444444,27.226666666666667,27.228888888888889,27.23,27.23,27.23,27.23,27.23,27.23,33.335555555555551,33.340000000000003,33.341111111111111,33.341111111111111,31.673333333333332,27.23,27.23
Max.2023,USA,Q4,d5,2023,9.9977777777777774,9.9955555555555549,9.9944444444444454,9.9944444444444454,13.149999999999999,13.148888888888889,13.151111111111112,13.148888888888889,13.149999999999999,13.148888888888889,9.9955555555555549,10,11.174444444444443,11.164444444444445,11.308888888888889,12.518888888888888,13.148888888888889,13.149999999999999,22.977777777777778,23.711111111111112,23.711111111111112,16.66,13.761111111111111,10.585555555555555
Min.2020,USA,Q1,d1,2020,5.3344444444444443,5.3344444444444443,5.3344444444444443,5.3344444444444443,5.3344444444444443,5.3344444444444443,5.3377777777777773,4.5455555555555556,4.4411111111111108,4.4411111111111108,4.4411111111111108,4.4411111111111108,4.4411111111111108,4.4411111111111108,4.4400000000000004,4.4411111111111108,4.5477777777777781,5.3344444444444443,5.3355555555555556,5.344444444444445,5.4533333333333331,5.684444444444444,5.3366666666666669,5.3366666666666669
Min.2020,USA,Q1,d2,2020,3.6622222222222223,3.6599999999999997,3.5566666666666666,3.3966666666666665,3.6366666666666663,3.7199999999999998,3.8811111111111112,3.8833333333333337,3.81,3.7866666666666666,3.7855555555555558,3.7866666666666666,3.7866666666666666,3.7888888888888892,3.7888888888888892,3.882222222222222,3.882222222222222,3.8855555555555554,7.2222222222222223,3.8888888888888888,4.4444444444444446,6.3344444444444443,3.77,3.5755555555555554
Min.2020,USA,Q1,d3,2020,5.3377777777777773,5.3377777777777773,5.3377777777777773,5.3377777777777773,5.3377777777777773,5.3377777777777773,5.3433333333333337,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.3388888888888886,5.34,5.34,5.3411111111111111,5.4499999999999993,5.4533333333333331,5.684444444444444,5.3366666666666669,5.3366666666666669
Min.2020,USA,Q1,d4,2020,3.8811111111111112,3.847777777777778,3.8144444444444443,3.7811111111111111,3.8499999999999996,3.8866666666666663,3.8811111111111112,3.8888888888888888,3.94,3.9455555555555555,3.9666666666666668,3.9844444444444442,3.8800000000000003,3.8777777777777778,3.8711111111111114,3.8666666666666663,3.8788888888888886,3.8855555555555554,4.4422222222222221,7.916666666666667,7.583333333333333,7.0322222222222219,3.9033333333333338,3.887777777777778
Min.2020,USA,Q1,d5,2020,3.7888888888888892,3.847777777777778,3.8144444444444443,3.7811111111111111,3.8499999999999996,3.8866666666666663,3.8811111111111112,3.8888888888888888,3.94,3.9455555555555555,3.9666666666666668,3.9844444444444442,3.8800000000000003,3.8777777777777778,3.8711111111111114,3.8666666666666663,3.8788888888888886,3.8855555555555554,4.4422222222222221,26.444444444444443,7.583333333333333,6.2011111111111115,3.887777777777778,3.8855555555555554
Min.2020,USA,Q2,d1,2020,2.2222222222222223,2.221111111111111,2.2200000000000002,2.2200000000000002,2.2200000000000002,2.2200000000000002,2.2177777777777781,2.2188888888888889,2.2188888888888889,2.2200000000000002,2.2188888888888889,2.2200000000000002,2.2200000000000002,2.2200000000000002,2.2200000000000002,2.221111111111111,2.2222222222222223,2.2200000000000002,2.4500000000000002,2.4533333333333331,2.4544444444444444,2.6188888888888888,2.4500000000000002,2.4444444444444446
Min.2020,USA,Q2,d2,2020,2.2133333333333334,2.2133333333333334,2.2133333333333334,2.2133333333333334,2.2144444444444442,2.2155555555555555,2.2144444444444442,2.2188888888888889,2.7688888888888892,2.7711111111111113,2.7711111111111113,2.7677777777777779,2.2200000000000002,2.2188888888888889,2.2166666666666668,2.2166666666666668,2.2177777777777781,3.3288888888888888,3.8855555555555554,3.882222222222222,2.7688888888888892,2.2200000000000002,2.2155555555555555,2.2133333333333334
Min.2020,USA,Q2,d3,2020,2.2200000000000002,2.2188888888888889,2.2177777777777781,2.2166666666666668,2.2166666666666668,2.2166666666666668,2.2155555555555555,2.2166666666666668,2.2177777777777781,2.2177777777777781,2.2177777777777781,2.2188888888888889,2.2177777777777781,2.2177777777777781,2.2177777777777781,2.2188888888888889,2.2200000000000002,2.2188888888888889,2.7733333333333334,2.7766666666666664,2.5522222222222219,2.5499999999999998,2.3055555555555554,2.221111111111111
Min.2020,USA,Q2,d4,2020,2.33,2.3288888888888888,2.3255555555555554,2.3244444444444445,2.3266666666666667,2.3288888888888888,2.33,2.7722222222222221,2.7744444444444443,2.7777777777777777,4.4633333333333338,4.4622222222222216,3.592222222222222,2.7744444444444443,2.7744444444444443,2.7688888888888892,2.7733333333333334,5.8822222222222216,9.2222222222222214,5.8888888888888893,3.3322222222222222,2.7766666666666664,2.5499999999999998,2.3333333333333335
Min.2020,USA,Q2,d5,2020,2.181111111111111,2.1755555555555555,2.1733333333333333,2.17,2.1711111111111112,2.1500000000000004,2.1588888888888889,2.1733333333333333,2.1966666666666668,2.2133333333333334,2.2144444444444442,2.2111111111111108,2.19,2.1833333333333331,2.1788888888888889,2.177777777777778,2.1866666666666665,3.31,3.882222222222222,3.8811111111111112,2.2188888888888889,2.19,2.2144444444444442,2.1888888888888887
