,,,Load,PV,Wind,Load_PV_corr,Load_Wind_corr,PV_Wind_corr
1,174,19,0.4383,0.8147,0.556,-0.08735331641831806,-0.013420795366171263,0.015392819201469277
1,174,20,0.4668,0.5787,0.0009,-0.019928219886305883,0.1253385456742251,-0.040784063270583565
1,174,21,0.5123,0.8714,0.9985,-0.07538236055449694,-0.09919607770865094,0.18330275803149973
1,174,22,0.5714,0.1806,0.1116,0.04537335751714938,0.05654557086985516,0.12568603427895908
1,174,23,0.6403,0.46,0.0873,0.0028239072910315063,0.03107464310435722,0.016035652505585113
1,176,0,0.7143,0.6436,0.9569,3.6356548526499465e-06,1.1238261877564367e-05,0.06537350612855254
1,176,1,0.7882,0.2573,0.3221,-0.0178065961007368,-0.013696049628112298,0.044626575578501776
1,176,2,0.8571,0.0742,0.7596,-0.060554058826854676,0.036024817606389745,-0.10693911449136617
1,176,3,0.9163,0.2522,0.0268,-0.04969285813579778,-0.097087058267594,0.11820751503607294
1,176,4,0.9617,0.0506,0.7184,-0.1107409489233994,0.052214215302019834,-0.094451712900919
1,176,5,0.9903,0.5556,0.6638,0.015851065228023355,0.04317872188992631,0.008983206827231437
1,176,6,1.0,0.6342,0.7648,0.038866084310848564,0.07355432249841212,0.035017287774894046
1,176,7,0.9903,0.5296,0.0406,0.00867441522802335,-0.12884005811007365,-0.014668789692077458
1,176,8,0.9617,0.7411,0.4217,0.06010601357660059,-0.02119678219798017,-0.02081137163440471
1,176,9,0.9163,0.5353,0.893,0.007500419364202227,0.07790699673240602,0.014316991871692815
1,176,10,0.8571,0.5183,0.8193,0.0028745236731453163,0.04455147010638974,0.00627797328937574
1,176,11,0.7882,0.7351,0.8208,0.017514768899263213,0.02317034787188771,0.0742598895825668
1,176,12,0.7143,0.1988,0.4276,-7.484345147373518e-06,-1.9942381224635577e-06,0.023880906263207054
1,176,13,0.6403,0.5688,0.3635,-0.005224572708968492,0.010642748104357216,-0.0101609569913661
1,176,14,0.5714,0.7407,0.8704,-0.0346509299828506,-0.051867979130144806,0.08804439947077819
1,176,15,0.5123,0.6792,0.0706,-0.03656276555449695,0.08821652479134909,-0.0790667247937035
1,176,16,0.4668,0.8047,0.3427,-0.07585756988630588,0.04075159067422509,-0.050475522752290884
1,176,17,0.4383,0.6996,0.9454,-0.05558859391831807,-0.12088546036617125,0.08823081150202819
1,176,18,0.4286,0.9554,0.0041,-0.1306180930011433,0.14377152152534298,-0.23010800947866283
1,176,19,0.4383,0.3863,0.3768,0.030874373581681925,0.03603392463382874,0.014607309684192831
1,176,20,0.4668,0.5162,0.5033,-0.004461032386305882,0.0010071056742251001,-7.335804573603178e-05
1,176,21,0.5123,0.7698,0.2839,-0.054861700554496955,0.04513525729134908,-0.060700176546752284
1,176,22,0.5714,0.8746,0.3389,-0.0537818924828506,0.024070083369855177,-0.06341634208028887
1,176,23,0.6403,0.4155,0.1325,0.006115794791031509,0.027730973104357216,0.030991890337140005
1,177,0,0.7143,0.7068,0.9579,5.215654852653282e-06,1.126326187756442e-05,0.09399245834908102
1,177,1,0.7882,0.8361,0.7,0.02498119389926321,0.014240207871887706,0.06509488331986354
1,177,2,0.8571,0.7344,0.8632,0.03373900617314532,0.05082148760638973,0.08405647888007699
1,177,3,0.9163,0.3535,0.3779,-0.02922772563579778,-0.026156080767593994,0.018730848914375757
1,177,4,0.9617,0.9012,0.5396,0.0997187560766006,0.007974625302019818,0.01298972571442657
1,177,5,0.9903,0.8727,0.4287,0.10337859272802336,-0.02171475561007366,-0.029463797752290886
1,177,6,1.0,0.4674,0.746,-0.00879284568915144,0.0681826924984121,-0.007343567921244178
1,177,7,0.9903,0.9169,0.8076,0.11557889772802336,0.08287111688992632,0.12571436419384732
1,177,8,0.9617,0.8632,0.8127,0.0903166060766006,0.07554639280201983,0.11145362127082899
1,177,9,0.9163,0.4898,0.8549,-0.0016917181357977702,0.070209844232406,-0.0029101527408579935
1,177,10,0.8571,0.7675,0.9783,0.03846651367314531,0.06726064510638972,0.12683391254750578
1,177,11,0.7882,0.487,0.0355,-0.0008260236007367928,-0.034882954628112306,0.005272578478654237
1,177,12,0.7143,0.9251,0.9241,1.06731548526648e-05,1.0418261877562639e-05,0.17791315570299368
1,177,13,0.6403,0.865,0.5227,-0.027135967708968495,-0.0011340718956427914,0.005623619835361561
1,177,14,0.5714,0.568,0.7903,-0.009976417482850594,-0.040423691630144816,0.019755958272861505
1,177,15,0.5123,0.4297,0.5855,0.013829996945503053,-0.01578040270865093,-0.005349890986538883
1,177,16,0.4668,0.198,0.0332,0.07428551261369411,0.11734510317422508,0.1423332709278412
1,177,17,0.4383,0.1634,0.5273,0.09238920108168192,-0.005500312866171247,-0.006672201003053116
1,177,18,0.4286,0.0184,0.9642,0.13705938199885673,-0.130505045974657,-0.21917529568801244
1,177,19,0.4383,0.9504,0.2335,-0.12480312391831808,0.07558114213382873,-0.12385097292632542
1,177,20,0.4668,0.0791,0.7531,0.10371029011369412,-0.0608121493257749,-0.10297920542505516
1,177,21,0.5123,0.856,0.52,-0.07227194555449694,-0.002551040208650926,0.004519514835361548
1,177,22,0.5714,0.1612,0.5521,0.048145132517149386,-0.006390866630144826,-0.01507299843445557
1,177,23,0.6403,0.6847,0.8021,-0.013798275208968494,-0.021802686895642794,0.05497495380766843
1,179,0,0.7143,0.5524,0.9614,1.3556548526451362e-06,1.1350761877564605e-05,0.02462034467275989
1,179,1,0.7882,0.6388,0.6799,0.010395791399263214,0.012754315371887705,0.024262304080788354
1,179,2,0.8571,0.3745,0.357,-0.017663711326854677,-0.021476527393610258,0.018596771434700964
1,179,3,0.9163,0.9412,0.0023,0.08950236686420224,-0.10203667076759401,-0.22375902937449618
1,179,4,0.9617,0.2607,0.2764,-0.058756956423399405,-0.05714763469798018,0.05484921212321723
1,179,5,0.9903,0.2915,0.5125,-0.05704713727197663,0.001416139389926319,-0.001060334815299039
1,179,6,1.0,0.3887,0.1986,-0.03127940318915144,-0.0882231725015879,0.033802175034802595
1,179,7,0.9903,0.2169,0.4566,-0.07763860227197662,-0.014013658110073665,0.014280137491611517
1,179,8,0.9617,0.6516,0.517,0.03796147607660059,0.00238282030201983,0.001477567142272105
1,179,9,0.9163,0.3542,0.0073,-0.02908630813579777,-0.10102654576759401,0.0719969127113778
1,179,10,0.8571,0.3933,0.3897,-0.014978601326854682,-0.016806149893610258,0.01234045091386763
1,179,11,0.7882,0.2344,0.8393,-0.019499478600736798,0.024537960371887716,-0.08755456470986209
1,179,12,0.7143,0.2146,0.2459,-7.089345147372685e-06,-6.536738122473143e-06,0.07414590830080868
1,179,13,0.6403,0.0342,0.3489,0.03432246229103151,0.011722783104357216,0.07352570858536152
1,179,14,0.5714,0.5434,0.3464,-0.006461692482850601,0.022998520869855175,-0.007280038978154722
1,179,15,0.5123,0.0763,0.0282,0.08520796194550306,0.09678026479134909,0.20214907113744487
1,179,16,0.4668,0.6707,0.906,-0.042695919886305875,-0.09865107682577491,0.06877419872382695
1,179,17,0.4383,0.2328,0.569,0.07323653608168192,-0.017008470366171233,-0.01635511373679294
1,179,18,0.4286,0.6767,0.5568,-0.05100047050114327,-0.014121050974657013,0.00882463459272941
1,179,19,0.4383,0.6924,0.1891,-0.053601573918318074,0.08783443213382874,-0.061816278520837646
1,179,20,0.4668,0.3396,0.4026,0.03924305261369411,0.02592783817422509,0.016613702304873718
1,179,21,0.5123,0.9074,0.5761,-0.08265346055449695,-0.013881837708650912,0.028126310744914364
1,179,22,0.5714,0.3756,0.804,0.017512732517149396,-0.04238107913014482,-0.03635912627744337
1,179,23,0.6403,0.53,0.3863,-0.002354342708968495,0.008956118104357216,-0.0038531821996994446
1,180,0,0.7143,0.6285,0.7716,3.2581548526491497e-06,6.605761877554591e-06,0.03443615218673345
1,180,1,0.7882,0.4171,0.8509,-0.005993381100736791,0.02539549037188771,-0.027851323057168968
1,180,2,0.8571,0.7533,0.7083,0.03643839867314531,0.028697895106389742,0.05126262739252617
1,180,3,0.9163,0.8475,0.0222,0.07057262436420224,-0.098016373267594,-0.16948242362881527
1,180,4,0.9617,0.8993,0.8118,0.0992486485766006,0.07532371030201981,0.12211503784730257
1,180,5,0.9903,0.277,0.3259,-0.06104949977197662,-0.05009012561007366,0.04013630547560542
1,180,6,1.0,0.0118,0.9732,-0.13896915568915144,0.1330994124984121,-0.226567741076732
1,180,7,0.9903,0.571,0.9317,0.020101850228023348,0.1171258193899263,0.030902373544711086
1,180,8,0.9617,0.7741,0.3386,0.0682710385766006,-0.04175779969798017,-0.04656793268623398
1,180,9,0.9163,0.9085,0.5303,0.08289614936420223,0.004632529232406002,0.009408974577485523
1,180,10,0.8571,0.9842,0.861,0.0694166911731453,0.05050727260638973,0.17187367393343062
1,180,11,0.7882,0.5529,0.2962,0.0040456338992632054,-0.015610707128112297,-0.011556504408794951
1,180,12,0.7143,0.6302,0.7745,3.3006548526492403e-06,6.678261877554744e-06,0.03526821995731273
1,180,13,0.6403,0.6869,0.7968,-0.013961020208968491,-0.021410619395642788,0.05462311202413183
1,180,14,0.5714,0.4741,0.2099,0.0034395450171493926,0.04250095836985517,0.007161223601875762
1,180,15,0.5123,0.2169,0.7174,0.05681027694550306,-0.04242090520865093,-0.059076071085624265
1,180,16,0.4668,0.2634,0.5417,0.05810064761369411,-0.008495934325774897,-0.008059896297768552
1,180,17,0.4383,0.6453,0.1258,-0.04060315141831807,0.10530364963382874,-0.05613887198501446
1,180,18,0.4286,0.6301,0.9968,-0.03768801550114328,-0.13981805097465702,0.06456869985949769
1,180,19,0.4383,0.6077,0.3468,-0.03022649141831808,0.04431317463382874,-0.017586568951477893
1,180,20,0.4668,0.5616,0.0918,-0.01569639738630588,0.10284306817422509,-0.026357993350614055
1,180,21,0.5123,0.4352,0.4507,0.012719134445503063,0.01144582729134908,0.003568695661072913
1,180,22,0.5714,0.1202,0.3155,0.054003007517149385,0.027413358369855173,0.07252165456097127
1,180,23,0.6403,0.3098,0.883,0.013934952291031508,-0.027787264395642792,-0.07075894220478077
1,181,0,0.7143,0.5886,0.9086,2.2606548526470463e-06,1.0030761877561818e-05,0.036281744822658266
1,181,1,0.7882,0.8119,0.9385,0.02319220889926321,0.03187132037188772,0.1352569231166115
1,181,2,0.8571,0.5386,0.9698,0.005773871173145314,0.06604663260638972,0.018694304146845236
1,181,3,0.9163,0.2736,0.7173,-0.04536952313579777,0.04241120423240601,-0.04714488576677264
1,181,4,0.9617,0.1817,0.1386,-0.0783035314233994,-0.09124279969798017,0.11670589504242453
1,181,5,0.9903,0.3936,0.6345,-0.02886498477197663,0.035091189389926315,-0.013294517626528718
1,181,6,1.0,0.2757,0.2432,-0.06356632818915144,-0.0754798375015879,0.058770799605432675
1,181,7,0.9903,0.6119,0.666,0.031391272728023355,0.04378597688992634,0.018040440202485516
1,181,8,0.9617,0.8944,0.3249,0.0980362660766006,-0.04514752219798017,-0.07229920539075632
1,181,9,0.9163,0.8431,0.3737,0.06968371436420222,-0.027004585767594003,-0.04610612049111203
1,181,10,0.8571,0.4297,0.9967,-0.009779771326854675,0.06988862510638974,-0.033506319970278725
1,181,11,0.7882,0.4641,0.6708,-0.0025189061007367913,0.012081597871887706,-0.0055686982858275
1,181,12,0.7143,0.0889,0.4389,-1.0231845147379315e-05,-1.7117381224629608e-06,0.028022783042932646
1,181,13,0.6403,0.6759,0.8654,-0.013147295208968492,-0.026485304395642787,0.06363139371366433
1,181,14,0.5714,0.8165,0.0595,-0.045480854982850594,0.06398935836985517,-0.1425686013168234
1,181,15,0.5123,0.3759,0.9996,0.024696251945503057,-0.09941825020865094,-0.06018689356783972
1,181,16,0.4668,0.5586,0.8975,-0.01495397238630588,-0.0965475393257749,0.023574099815036303
1,181,17,0.4383,0.6117,0.5511,-0.03133039141831808,-0.012068517866171259,0.004964554404721292
1,181,18,0.4286,0.3772,0.3488,0.03455919199885673,0.04529934902534298,0.019182758925808688
1,181,19,0.4383,0.4488,0.9731,0.013625936081681927,-0.1285299678661712,-0.022994886076732
1,181,20,0.4668,0.8729,0.2133,-0.09273536488630589,0.07277485567422509,-0.11019555386763642
1,181,21,0.5123,0.9382,0.8049,-0.08887429055449696,-0.060093717708650914,0.13092120258942655
1,181,22,0.5714,0.7974,0.4334,-0.042751942482850594,0.010568395869855175,-0.022133619415146584
1,181,23,0.6403,0.7077,0.0858,-0.015499700208968495,0.03118560560435722,-0.08832985810290064
2,1,0,0.7143,0.1365,0.1971,-9.041845147376806e-06,-7.756738122475718e-06,0.11221635992301396
2,1,1,0.7882,0.92,0.2656,0.03118350139926322,-0.017872812128112297,-0.10198471853862219
2,1,2,0.8571,0.0552,0.5028,-0.06326773382685467,-0.0006526423936102553,0.002024179835361502
2,1,3,0.9163,0.288,0.9326,-0.04246036313579778,0.08590718673240601,-0.08937230733435395
2,1,4,0.9617,0.6226,0.2286,0.03078615107660061,-0.06897454969798017,-0.03468623101575635
2,1,5,0.9903,0.459,0.9826,-0.01081294977197663,0.13117549188992633,-0.01861658638669133
2,1,6,1.0,0.4803,0.0441,-0.005106993189151434,-0.13236768500158788,0.008280389564782277
2,1,7,0.9903,0.7503,0.6837,0.06959313272802334,0.04867161938992632,0.044457531592221274
2,1,8,0.9617,0.5192,0.8466,0.005202406076600598,0.08393410030201984,0.0071327258160525705
2,1,9,0.9163,0.4858,0.2407,-0.002499818135797771,-0.05387391076759399,0.0032997169390200734
2,1,10,0.8571,0.2482,0.4133,-0.035702508826854676,-0.013435479893610257,0.023514917157515993
2,1,11,0.7882,0.9278,0.2046,0.03176011639926321,-0.022382237128112298,-0.13007771867327664
2,1,12,0.7143,0.3607,0.227,-3.436845147364977e-06,-7.009238122474141e-06,0.03854346564455869
2,1,13,0.6403,0.7924,0.1074,-0.021765382708968495,0.02958774560435722,-0.11768151106910998
2,1,14,0.5714,0.7168,0.436,-0.031236217482850596,0.010196920869855176,-0.01560324760366285
2,1,15,0.5123,0.3251,0.6818,0.03495658194550306,-0.03523059520865092,-0.030189346189790918
2,1,16,0.4668,0.3402,0.8111,0.03909456761369411,-0.07516569932577492,-0.04798145911789053
2,1,17,0.4383,0.3298,0.8131,0.04646696108168192,-0.08437396786617125,-0.051477003670736064
2,1,18,0.4286,0.7388,0.7904,-0.0687408880011433,-0.08085473097465702,0.06810454603962982
2,1,19,0.4383,0.1846,0.6189,0.08653853108168191,-0.03077962286617125,-0.03497303555081735
2,1,20,0.4668,0.0343,0.1902,0.11479717011369411,0.07849152817422508,0.1471266346282985
2,1,21,0.5123,0.8936,0.6821,-0.07986620555449694,-0.03529118770865093,0.0690930067637152
2,1,22,0.5714,0.8028,0.4588,-0.04352346748285059,0.006939370869855179,-0.014795549519313257
2,1,23,0.6403,0.3524,0.9854,0.01078361729103151,-0.0353623043956428,-0.06968432168902876
2,2,0,0.7143,0.081,0.3578,-1.0429345147379733e-05,-3.7392381224672396e-06,0.062396487947658265
2,2,1,0.7882,0.1903,0.3878,-0.0227595711007368,-0.008839177128112299,0.03681232469943674
2,2,2,0.8571,0.7956,0.9752,0.04247989617314531,0.06681788760638972,0.13914503769613384
2,2,3,0.9163,0.7666,0.3725,0.05422880186420222,-0.027247015767593998,-0.036202513269313244
2,2,4,0.9617,0.0131,0.0699,-0.1200193864233994,-0.10824089719798018,0.2122050074052294
2,2,5,0.9903,0.0922,0.7005,-0.11205891977197663,0.05330883938992633,-0.07840591401118321
2,2,6,1.0,0.1067,0.6985,-0.11185385318915143,0.05461075499841211,-0.07482257451042101
2,2,7,0.9903,0.0219,0.7929,-0.13146347727197663,0.07881354938992634,-0.1359906860754617
2,2,8,0.9617,0.8351,0.861,0.08336396357660059,0.08749702030201982,0.11914737009577817
2,2,9,0.9163,0.7189,0.216,0.044592209364202225,-0.058863928267594005,-0.06431288630920146
2,2,10,0.8571,0.6786,0.837,0.025769371173145313,0.04707947260638973,0.05947397208383712
2,2,11,0.7882,0.5886,0.6617,0.006684756399263211,0.011408880371887706,0.013955517497963149
2,2,12,0.7143,0.6251,0.9714,3.1731548526489713e-06,1.1600761877565133e-05,0.05889762215370501
2,2,13,0.6403,0.1726,0.6698,0.02408432229103151,-0.012015794395642786,-0.05288310797205717
2,2,14,0.5714,0.1208,0.3701,0.05391728251714938,0.019612383369855175,0.05180192304420299
2,2,15,0.5123,0.9254,0.077,-0.08628901055449695,0.08692388479134908,-0.18386513418140674
2,2,16,0.4668,0.6562,0.5837,-0.039107532386305884,-0.018889884325774906,0.012062214474589173
2,2,17,0.4383,0.4145,0.5104,0.023091878581681925,-0.0008363353661712401,-0.0002535713854209918
2,2,18,0.4286,0.524,0.9855,-0.007377898001143287,-0.13658992347465704,0.012348290457820871
2,2,19,0.4383,0.881,0.9402,-0.10565045891831806,-0.11945039036617125,0.16569884347611358
2,2,20,0.4668,0.0749,0.0278,0.1047496851136941,0.11868146817422509,0.2029892179946603
2,2,21,0.5123,0.4301,0.1014,0.013749206945503061,0.08199569479134909,0.027635890636936753
2,2,22,0.5714,0.7868,0.0594,-0.04123746748285061,0.06400364586985516,-0.1292957390467523
2,2,23,0.6403,0.5395,0.8682,-0.003057105208968492,-0.02669243439564279,0.014911750253298498
2,3,0,0.7143,0.5466,0.4951,1.2106548526448297e-06,-3.0673812245999635e-07,-0.000594166394313266
2,3,1,0.7882,0.0799,0.4159,-0.030920891100736796,-0.006761884628112297,0.03825930630258713
2,3,2,0.8571,0.6285,0.5154,0.018613838673145307,0.0011469526063897365,0.0010465812568554314
2,3,3,0.9163,0.4445,0.2134,-0.010843450635797771,-0.059389193267593995,0.015778463218237553
2,3,4,0.9617,0.7191,0.2102,0.054662663576600594,-0.07352716969798018,-0.06565253213999413
2,3,5,0.9903,0.7543,0.7687,0.07069723272802335,0.07213374438992634,0.06693357999161154
2,3,6,1.0,0.5352,0.4321,0.010579309310848568,-0.0215063850015879,-0.002786944039130338
2,3,7,0.9903,0.8521,0.0153,0.09769247772802334,-0.13582349061007365,-0.17415629418267706
2,3,8,0.9617,0.1055,0.117,-0.0971573164233994,-0.09658717969798018,0.15328788704699772
2,3,9,0.9163,0.9827,0.5319,0.09788640436420223,0.004955769232406012,0.011885657740595305
2,3,10,0.8571,0.8518,0.8207,0.05050666117314531,0.044751425106389735,0.110801863407516
2,3,11,0.7882,0.2493,0.4651,-0.018397996100736797,-0.003124774628112294,0.010519777534802575
2,3,12,0.7143,0.2993,0.8419,-4.971845147368216e-06,8.3632618775583e-06,-0.06652934877109173
2,3,13,0.6403,0.0454,0.8229,0.03349394229103151,-0.023341366895642788,-0.14286393408740272
2,3,14,0.5714,0.7848,0.8505,-0.040951717482850605,-0.049024766630144816,0.09835018216005667
2,3,15,0.5123,0.1788,0.3771,0.06450552444550306,0.026311187291349084,0.041604673958837136
2,3,16,0.4668,0.6987,0.9415,-0.04962521988630588,-0.1074364393257749,0.08705453191742452
2,3,17,0.4383,0.9272,0.2962,-0.11840050391831808,0.05827750963382874,-0.09059725757825633
2,3,18,0.4286,0.2196,0.5844,0.07958157199885674,-0.022005680974657032,-0.02145867261890679
2,3,19,0.4383,0.688,0.2243,-0.05238728391831806,0.07812011213382875,-0.05373401057876445
2,3,20,0.4668,0.6706,0.7818,-0.042671172386305876,-0.06791468182577493,0.04731900236838998
2,3,21,0.5123,0.6684,0.5397,-0.03438143555449694,-0.006529947708650914,0.0055034937301786
2,3,22,0.5714,0.9801,0.4312,-0.06885520498285058,0.010882720869855173,-0.03670808924111201
2,3,23,0.6403,0.0665,0.3168,0.03193306979103151,0.014097380604357213,0.08226387210035134
2,4,0,0.7143,0.5278,0.6595,7.406548526438396e-07,3.8032618775486768e-06,0.004507046984751774
2,4,1,0.7882,0.9343,0.0433,0.03224062889926322,-0.0343063396281123,-0.20239287569436404
2,4,2,0.8571,0.904,0.4417,0.05796212617314531,-0.00937924989361026,-0.026650413358236022
2,4,3,0.9163,0.9372,0.1344,0.08869426686420225,-0.07534916826759401,-0.1637433910335409
2,4,4,0.9617,0.2512,0.2477,-0.061107493923399404,-0.06424873219798016,0.06413157083891843
2,4,5,0.9903,0.2813,0.2126,-0.059862592271976635,-0.08136375811007365,0.06392778872636763
2,4,6,1.0,0.8192,0.8635,0.09172520931084858,0.10175537999841212,0.1143272110269266
2,4,7,0.9903,0.0635,0.5359,-0.11998083727197663,0.007875124389926342,-0.012401450196396636
2,4,8,0.9617,0.4955,0.8976,-0.0006615664233994017,0.09655277530201982,-0.001043400544465725
2,4,9,0.9163,0.2553,0.2432,-0.04906658063579777,-0.053368848267594006,0.0641598579133595
2,4,10,0.8571,0.1871,0.581,-0.04442911632685467,0.010516272606389734,-0.02290451211966896
2,4,11,0.7882,0.5231,0.1951,0.0018426688992632095,-0.0230845246281123,-0.007783690790908785
2,4,12,0.7143,0.7654,0.928,6.680654852656373e-06,1.0515761877562844e-05,0.11240348098627616
2,4,13,0.6403,0.3602,0.7493,0.010206612291031508,-0.017896806895642787,-0.0333800684115897
2,4,14,0.5714,0.8511,0.89,-0.05042432998285059,-0.05466832913014481,0.13504031732646923
2,4,15,0.5123,0.9971,0.8751,-0.10077061805449694,-0.07427236270865092,0.18347036639913183
2,4,16,0.4668,0.3315,0.5428,0.04124760011369411,-0.008768156825774896,-0.005905332129831559
2,4,17,0.4383,0.2279,0.5998,0.07458881358168191,-0.025508500366171246,-0.02498153628633564
2,4,18,0.4286,0.7625,0.9045,-0.07551138550114327,-0.11345024847465703,0.10497198704699767
2,4,19,0.4383,0.8154,0.7318,-0.08754649891831807,-0.061937200366171244,0.07119522545782088
2,4,20,0.4668,0.685,0.0504,-0.0462348123863059,0.1130885331742251,-0.08537387715904904
2,4,21,0.5123,0.427,0.3686,0.01437532944550306,0.028027974791349084,0.009876755229162348
2,4,22,0.5714,0.4425,0.1316,0.007954395017149394,0.05368807086985517,0.02092051959018878
2,4,23,0.6403,0.9916,0.9394,-0.036501202708968505,-0.031959454395642795,0.21317515306706886
2,5,0,0.7143,0.2626,0.3108,-5.889345147370153e-06,-4.914238122469719e-06,0.046306631103146076
2,5,1,0.7882,0.6581,0.4772,0.011822543899263212,-0.0022302821281122934,-0.004824897294973828
2,5,2,0.8571,0.3207,0.8532,-0.025347696326854678,0.04939323760638973,-0.061375850610522635
2,5,3,0.9163,0.6822,0.1976,0.037177891864202235,-0.062581188267594,-0.05700570671697586
2,5,4,0.9617,0.1999,0.0787,-0.0738003964233994,-0.10606355719798018,0.12786089066234324
2,5,5,0.9903,0.3135,0.1696,-0.05097458727197663,-0.09323283311007366,0.062377183678095284
2,5,6,1.0,0.326,0.622,-0.04919436068915143,0.032752792498412106,-0.019736365169719782
2,5,7,0.9903,0.591,0.0189,0.025622350228023352,-0.13482980061007363,-0.045342766932931114
2,5,8,0.9617,0.9604,0.6475,0.11436631607660061,0.03467178280201982,0.0647719761844469
2,5,9,0.9163,0.6821,0.3768,0.03715768936420224,-0.02637830826759399,-0.024015155780746183
2,5,10,0.8571,0.5335,0.46,0.005045463673145315,-0.006765552393610255,-0.0016733850312543196
2,5,11,0.7882,0.8484,0.1059,0.025890471399263218,-0.0296786346281123,-0.14060514375457747
2,5,12,0.7143,0.3645,0.1256,-3.341845147364777e-06,-9.54423812247949e-06,0.05103258536762781
2,5,13,0.6403,0.1433,0.6735,0.02625178979103151,-0.012289501895642789,-0.05895535397434377
2,5,14,0.5714,0.0956,0.6686,0.05751773251714938,-0.023035804130144815,-0.06490716598780921
2,5,15,0.5123,0.6987,0.3999,-0.04050127805449694,0.021706157291349084,-0.02155045481021773
2,5,16,0.4668,0.7676,0.4556,-0.06667624738630587,0.012811663174225092,-0.0139480660640287
2,5,17,0.4383,0.0776,0.884,0.11606785608168191,-0.10394059536617124,-0.15840091232927264
2,5,18,0.4286,0.6303,0.012,-0.03774515050114327,0.14151468902534298,-0.06545129000076648
2,5,19,0.4383,0.9091,0.5277,-0.11340535641831807,-0.005610702866171235,0.008354324757871684
2,5,20,0.4668,0.6923,0.9102,-0.04804137988630589,-0.09969047182577491,0.07819994700126601
2,5,21,0.5123,0.318,0.8419,0.03639060444550306,-0.06756679270865093,-0.060273628886691334
2,5,22,0.5714,0.8535,0.6897,-0.0507672299828506,-0.026050466630144816,0.06478679378734324
2,5,23,0.6403,0.605,0.3634,-0.007902467708968493,0.010650145604357215,-0.015379716412097809
2,7,0,0.7143,0.8167,0.9941,7.96315485265908e-06,1.216826187756633e-05,0.15503640578937572
2,7,1,0.7882,0.1641,0.179,-0.0246964061007368,-0.0242747171281123,0.10969965692250586
2,7,2,0.8571,0.595,0.711,0.013829201173145313,0.02908352260638973,0.019716763908024116
2,7,3,0.9163,0.1128,0.5715,-0.07785514313579778,0.012955959232406005,-0.024714205263723855
2,7,4,0.9617,0.6996,0.7479,0.0498378760766006,0.05951325280201983,0.04844913816615421
2,7,5,0.9903,0.475,0.3581,-0.006396549771976643,-0.041202120610073674,0.003459142995930644
2,7,6,1.0,0.0335,0.6522,-0.13276892318915143,0.041381687498412104,-0.06729892807495354
2,7,7,0.9903,0.1032,0.2735,-0.10902264477197662,-0.06455383561007365,0.0923723363318046
2,7,8,0.9617,0.468,0.9253,-0.007465753923399395,0.10340644780201984,-0.012610553033032788
2,7,9,0.9163,0.9872,0.3659,0.09879551686420222,-0.028580380767593998,-0.0691823033429921
2,7,10,0.8571,0.3165,0.8333,-0.025947561326854676,0.04655102010638974,-0.059213029868652726
2,7,11,0.7882,0.6103,0.2994,0.008288928899263207,-0.015374147128112298,-0.02331883131682341
2,7,12,0.7143,0.5277,0.2618,7.381548526438318e-07,-6.139238122472305e-06,-0.007250733458591699
2,7,13,0.6403,0.7948,0.2067,-0.02194292270896849,0.022242028104357218,-0.08918645685417095
2,7,14,0.5714,0.2559,0.4672,0.034614870017149385,0.005739220869855176,0.00973202367809526
2,7,15,0.5123,0.8772,0.5254,-0.07655381555449695,-0.003641705208650918,0.0068340223556867365
2,7,16,0.4668,0.4945,0.4111,0.0009091751136941173,0.02382430067422509,0.0003536755480139722
2,7,17,0.4383,0.4951,0.8865,0.0008482935816819264,-0.10463053286617123,-0.0011653734890795498
2,7,18,0.4286,0.9053,0.8835,-0.11630577550114328,-0.10745107347465702,0.15313256881529036
2,7,19,0.4383,0.7987,0.906,-0.08293771641831806,-0.11001204536617125,0.11979889953683509
2,7,20,0.4668,0.9364,0.3883,-0.10845002738630588,0.0294667306742251,-0.05217938473018724
2,7,21,0.5123,0.9325,0.8688,-0.08772303305449695,-0.07299992020865093,0.15697872268470098
2,7,22,0.5714,0.5555,0.1223,-0.008190479982850602,0.05501680836985517,-0.0220745703285104
2,7,23,0.6403,0.1726,0.8947,0.02408432229103151,-0.028652771895642797,-0.1261046569176873
2,9,0,0.7143,0.4097,0.9646,-2.211845147362392e-06,1.1430761877564774e-05,-0.04045292030310394
2,9,1,0.7882,0.9948,0.0265,0.036713091399263216,-0.0355482796281123,-0.23881240201169127
2,9,2,0.8571,0.4387,0.8911,-0.008494346326854682,0.05480630510638974,-0.022821911791925085
2,9,3,0.9163,0.812,0.3389,0.06340073686420224,-0.034035055767594004,-0.05287014982165066
2,9,4,0.9617,0.7627,0.9745,0.06545039357660061,0.11557975780201983,0.12356824672941642
2,9,5,0.9903,0.921,0.2812,0.11671060022802336,-0.06242844311007366,-0.09563039943547179
2,9,6,1.0,0.8479,0.7072,0.09992551681084856,0.05709656249841212,0.06988595152362374
2,9,7,0.9903,0.2841,0.4031,-0.059089722271976626,-0.028780995610073662,0.022321374033786315
2,9,8,0.9617,0.7738,0.7496,0.06819681107660061,0.05993387530201984,0.06676506394867456
2,9,9,0.9163,0.7408,0.6878,0.04901655686420223,0.036451466732406,0.04377715947458917
2,9,10,0.8571,0.6061,0.8703,0.015414558673145312,0.05183554510638973,0.039169704902688736
