,,,,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Eswatini,OnshoreWind,Q2,d2,0.073,0.095,0.123,0.169,0.223,0.281,0.327,0.179,0.095,0.107,0.066,0.028,0.017,0.016,0.015,0.017,0.043,0.159,0.259,0.301,0.354,0.404,0.432,0.396
Eswatini,OnshoreWind,Q2,d3,0.196,0.168,0.141,0.136,0.167,0.226,0.278,0.156,0.078,0.084,0.055,0.029,0.022,0.043,0.061,0.133,0.379,0.566,0.454,0.341,0.192,0.163,0.151,0.16
Eswatini,OnshoreWind,Q2,d4,0.7,0.679,0.634,0.561,0.513,0.482,0.463,0.355,0.112,0.043,0.028,0.023,0.06,0.128,0.141,0.089,0.045,0.009,0.027,0.1,0.194,0.28,0.328,0.35
Eswatini,OnshoreWind,Q3,d1,0.135,0.141,0.141,0.134,0.119,0.104,0.104,0.104,0.012,0.001,0.012,0.025,0.042,0.066,0.09,0.123,0.243,0.437,0.484,0.45,0.42,0.401,0.422,0.426
Eswatini,OnshoreWind,Q3,d2,0.663,0.71,0.754,0.785,0.8,0.815,0.824,0.747,0.466,0.269,0.399,0.241,0.196,0.348,0.615,0.774,0.838,0.795,0.75,0.729,0.644,0.585,0.583,0.614
Eswatini,OnshoreWind,Q3,d3,0.162,0.183,0.196,0.22,0.258,0.309,0.387,0.337,0.217,0.284,0.405,0.457,0.473,0.431,0.341,0.208,0.087,0.062,0.087,0.138,0.328,0.532,0.601,0.568
Eswatini,OnshoreWind,Q3,d4,0.014,0.025,0.035,0.052,0.071,0.093,0.117,0.058,0.039,0.133,0.128,0.151,0.223,0.313,0.428,0.577,0.641,0.638,0.556,0.444,0.355,0.282,0.17,0.078
Eswatini,OnshoreWind,Q4,d1,0.149,0.142,0.131,0.104,0.1,0.079,0.053,0.052,0.018,0.005,0.004,0.01,0.018,0.026,0.049,0.099,0.187,0.305,0.382,0.297,0.183,0.157,0.175,0.2
Eswatini,OnshoreWind,Q4,d2,0.001,0.003,0.019,0.061,0.104,0.138,0.106,0.061,0.05,0.019,0.002,0,0,0.026,0.062,0.098,0.167,0.311,0.485,0.58,0.564,0.504,0.442,0.3
Eswatini,OnshoreWind,Q4,d3,0.337,0.337,0.345,0.345,0.374,0.34,0.501,0.634,0.55,0.462,0.394,0.384,0.41,0.431,0.45,0.497,0.583,0.621,0.605,0.613,0.552,0.479,0.379,0.328
Eswatini,OnshoreWind,Q4,d4,0.069,0.035,0.019,0.018,0.031,0.04,0.043,0.044,0.051,0.066,0.072,0.07,0.076,0.123,0.217,0.279,0.274,0.281,0.266,0.249,0.231,0.145,0.144,0.126
Tanzania,PV,Q1,d1,0,0,0,0,0,0,0,0.033,0.106,0.204,0.288,0.373,0.388,0.359,0.296,0.224,0.147,0.065,0.002,0,0,0,0,0
Tanzania,PV,Q1,d2,0,0,0,0,0,0,0,0.047,0.165,0.304,0.425,0.504,0.523,0.477,0.385,0.289,0.191,0.085,0.006,0,0,0,0,0
Tanzania,PV,Q1,d3,0,0,0,0,0,0,0,0.049,0.143,0.234,0.308,0.363,0.431,0.427,0.367,0.303,0.196,0.085,0.007,0,0,0,0,0
Tanzania,PV,Q1,d4,0,0,0,0,0,0,0.001,0.104,0.283,0.484,0.593,0.652,0.649,0.564,0.434,0.312,0.181,0.081,0.006,0,0,0,0,0
Tanzania,PV,Q2,d1,0,0,0,0,0,0,0,0.132,0.396,0.572,0.683,0.747,0.768,0.747,0.685,0.58,0.427,0.205,0.005,0,0,0,0,0
Tanzania,PV,Q2,d2,0,0,0,0,0,0,0,0.094,0.283,0.465,0.61,0.681,0.698,0.671,0.609,0.507,0.357,0.148,0.008,0,0,0,0,0
Tanzania,PV,Q2,d3,0,0,0,0,0,0,0,0.077,0.238,0.398,0.543,0.664,0.732,0.724,0.652,0.546,0.33,0.162,0.008,0,0,0,0,0
Tanzania,PV,Q2,d4,0,0,0,0,0,0,0,0.13,0.397,0.568,0.679,0.741,0.762,0.744,0.685,0.585,0.438,0.237,0.008,0,0,0,0,0
Tanzania,PV,Q3,d1,0,0,0,0,0,0,0,0.184,0.425,0.588,0.697,0.76,0.78,0.761,0.7,0.597,0.442,0.222,0.006,0,0,0,0,0
Tanzania,PV,Q3,d2,0,0,0,0,0,0,0,0.196,0.414,0.579,0.684,0.743,0.753,0.738,0.685,0.561,0.422,0.162,0.003,0,0,0,0,0
Tanzania,PV,Q3,d3,0,0,0,0,0,0,0,0.145,0.391,0.544,0.658,0.724,0.744,0.723,0.66,0.562,0.409,0.207,0.011,0,0,0,0,0
Tanzania,PV,Q3,d4,0,0,0,0,0,0,0.001,0.117,0.349,0.517,0.633,0.701,0.72,0.699,0.634,0.521,0.366,0.174,0.009,0,0,0,0,0
Tanzania,PV,Q4,d1,0,0,0,0,0,0,0.001,0.119,0.335,0.503,0.621,0.688,0.706,0.684,0.618,0.508,0.35,0.157,0.008,0,0,0,0,0
Tanzania,PV,Q4,d2,0,0,0,0,0,0,0.001,0.104,0.3,0.445,0.549,0.607,0.621,0.593,0.526,0.425,0.29,0.135,0.009,0,0,0,0,0
Tanzania,PV,Q4,d3,0,0,0,0,0,0,0.002,0.106,0.289,0.454,0.568,0.634,0.654,0.632,0.565,0.45,0.295,0.114,0.009,0,0,0,0,0
Tanzania,PV,Q4,d4,0,0,0,0,0,0,0.002,0.076,0.207,0.333,0.439,0.494,0.506,0.472,0.419,0.325,0.215,0.098,0.014,0,0,0,0,0
Tanzania,OnshoreWind,Q1,d1,0.101,0.068,0.034,0.022,0.017,0.009,0.005,0.001,0.001,0.011,0.024,0.031,0.036,0.051,0.071,0.076,0.057,0.045,0.04,0.037,0.035,0.047,0.058,0.051
Tanzania,OnshoreWind,Q1,d2,0.038,0.018,0.014,0.017,0.017,0.02,0.028,0.025,0.033,0.059,0.068,0.061,0.048,0.039,0.034,0.027,0.017,0.012,0.009,0.007,0.004,0.003,0.004,0.008
Tanzania,OnshoreWind,Q1,d3,0.032,0.04,0.051,0.069,0.1,0.135,0.157,0.106,0.059,0.049,0.053,0.063,0.068,0.065,0.057,0.044,0.04,0.054,0.085,0.126,0.149,0.159,0.16,0.153
Tanzania,OnshoreWind,Q1,d4,0.343,0.227,0.165,0.11,0.064,0.037,0.028,0.04,0.114,0.153,0.154,0.118,0.075,0.042,0.021,0.018,0.039,0.099,0.2,0.251,0.234,0.184,0.119,0.054
Tanzania,OnshoreWind,Q2,d1,0.3,0.249,0.201,0.179,0.159,0.144,0.125,0.123,0.249,0.284,0.243,0.2,0.16,0.136,0.129,0.128,0.147,0.225,0.484,0.669,0.62,0.528,0.449,0.361
Tanzania,OnshoreWind,Q2,d2,0.135,0.101,0.085,0.088,0.108,0.1,0.083,0.068,0.181,0.258,0.279,0.262,0.259,0.281,0.333,0.404,0.49,0.544,0.544,0.479,0.4,0.33,0.266,0.213
Tanzania,OnshoreWind,Q2,d3,0.137,0.118,0.102,0.089,0.07,0.047,0.028,0.022,0.105,0.275,0.38,0.395,0.368,0.337,0.325,0.331,0.352,0.366,0.391,0.427,0.402,0.358,0.29,0.231
Tanzania,OnshoreWind,Q2,d4,0.153,0.111,0.087,0.077,0.078,0.092,0.103,0.095,0.2,0.238,0.228,0.201,0.183,0.18,0.188,0.226,0.3,0.408,0.566,0.63,0.536,0.457,0.388,0.318
Tanzania,OnshoreWind,Q3,d1,0.332,0.292,0.251,0.214,0.184,0.155,0.139,0.126,0.398,0.411,0.325,0.272,0.243,0.234,0.238,0.258,0.302,0.38,0.55,0.669,0.643,0.484,0.381,0.321
Tanzania,OnshoreWind,Q3,d2,0.393,0.351,0.304,0.255,0.217,0.179,0.139,0.074,0.264,0.319,0.245,0.168,0.111,0.078,0.063,0.064,0.085,0.149,0.338,0.579,0.648,0.562,0.438,0.379
Tanzania,OnshoreWind,Q3,d3,0.495,0.445,0.398,0.343,0.266,0.196,0.144,0.144,0.294,0.319,0.274,0.222,0.184,0.164,0.162,0.182,0.229,0.311,0.494,0.68,0.724,0.693,0.636,0.519
Tanzania,OnshoreWind,Q3,d4,0.613,0.561,0.458,0.327,0.263,0.232,0.302,0.44,0.481,0.472,0.413,0.337,0.278,0.251,0.255,0.291,0.364,0.473,0.604,0.7,0.668,0.623,0.61,0.615
Tanzania,OnshoreWind,Q4,d1,0.618,0.557,0.453,0.361,0.305,0.308,0.294,0.319,0.344,0.442,0.464,0.467,0.487,0.547,0.644,0.742,0.798,0.819,0.805,0.763,0.666,0.571,0.505,0.484
Tanzania,OnshoreWind,Q4,d2,0.634,0.621,0.557,0.43,0.368,0.353,0.337,0.467,0.441,0.395,0.343,0.3,0.267,0.256,0.282,0.343,0.432,0.535,0.628,0.639,0.592,0.563,0.557,0.573
Tanzania,OnshoreWind,Q4,d3,0.469,0.39,0.308,0.246,0.209,0.183,0.156,0.22,0.264,0.214,0.179,0.167,0.162,0.18,0.233,0.323,0.449,0.594,0.707,0.731,0.713,0.682,0.666,0.644
Tanzania,OnshoreWind,Q4,d4,0.281,0.208,0.141,0.09,0.061,0.044,0.028,0.02,0.035,0.037,0.041,0.045,0.046,0.05,0.06,0.075,0.097,0.119,0.16,0.233,0.31,0.346,0.317,0.253
Zambia,PV,Q1,d1,0,0,0,0,0,0,0.023,0.182,0.357,0.501,0.608,0.709,0.749,0.707,0.609,0.464,0.262,0.063,0,0,0,0,0,0
Zambia,PV,Q1,d2,0,0,0,0,0,0,0.036,0.134,0.243,0.33,0.396,0.426,0.437,0.394,0.304,0.207,0.13,0.048,0,0,0,0,0,0
Zambia,PV,Q1,d3,0,0,0,0,0,0,0.032,0.164,0.336,0.477,0.579,0.628,0.64,0.602,0.51,0.376,0.217,0.072,0,0,0,0,0,0
Zambia,PV,Q1,d4,0,0,0,0,0,0,0.006,0.071,0.231,0.451,0.597,0.69,0.714,0.682,0.596,0.461,0.274,0.082,0,0,0,0,0,0
Zambia,PV,Q2,d1,0,0,0,0,0,0,0.009,0.288,0.505,0.651,0.744,0.79,0.792,0.751,0.666,0.53,0.336,0.071,0,0,0,0,0,0
Zambia,PV,Q2,d2,0,0,0,0,0,0,0.015,0.168,0.409,0.558,0.643,0.679,0.683,0.672,0.611,0.474,0.277,0.062,0,0,0,0,0,0
Zambia,PV,Q2,d3,0,0,0,0,0,0,0.013,0.192,0.491,0.644,0.742,0.791,0.795,0.756,0.667,0.532,0.343,0.103,0,0,0,0,0,0
Zambia,PV,Q2,d4,0,0,0,0,0,0,0.005,0.225,0.451,0.596,0.693,0.742,0.745,0.702,0.566,0.434,0.251,0.023,0,0,0,0,0,0
Zambia,PV,Q3,d1,0,0,0,0,0,0,0.006,0.25,0.472,0.625,0.722,0.778,0.779,0.737,0.64,0.5,0.297,0.038,0,0,0,0,0,0
Zambia,PV,Q3,d2,0,0,0,0,0,0,0.012,0.295,0.509,0.652,0.745,0.79,0.791,0.749,0.654,0.515,0.317,0.073,0,0,0,0,0,0
Zambia,PV,Q3,d3,0,0,0,0,0,0,0.014,0.213,0.429,0.582,0.684,0.733,0.74,0.702,0.611,0.473,0.282,0.068,0,0,0,0,0,0
Zambia,PV,Q3,d4,0,0,0,0,0,0,0.023,0.187,0.386,0.545,0.649,0.693,0.694,0.643,0.53,0.385,0.209,0.053,0,0,0,0,0,0
Zambia,PV,Q4,d1,0,0,0,0,0,0,0.024,0.195,0.39,0.541,0.639,0.671,0.671,0.625,0.528,0.39,0.218,0.057,0,0,0,0,0,0
Zambia,PV,Q4,d2,0,0,0,0,0,0,0.037,0.209,0.388,0.533,0.629,0.677,0.679,0.635,0.54,0.406,0.236,0.066,0,0,0,0,0,0
Zambia,PV,Q4,d3,0,0,0,0,0,0,0.018,0.116,0.256,0.394,0.517,0.584,0.554,0.473,0.337,0.221,0.161,0.064,0,0,0,0,0,0
Zambia,PV,Q4,d4,0,0,0,0,0,0,0.037,0.176,0.346,0.484,0.576,0.619,0.62,0.574,0.472,0.347,0.199,0.065,0.003,0,0,0,0,0
Zambia,OnshoreWind,Q1,d1,0.231,0.233,0.297,0.386,0.414,0.556,0.613,0.727,0.86,0.868,0.832,0.777,0.715,0.642,0.569,0.505,0.449,0.409,0.451,0.442,0.413,0.377,0.337,0.289
Zambia,OnshoreWind,Q1,d2,0.129,0.094,0.068,0.054,0.045,0.047,0.036,0.008,0.001,0.001,0,0,0,0,0,0,0.004,0.028,0.085,0.114,0.087,0.053,0.037,0.12
Zambia,OnshoreWind,Q1,d3,0.364,0.394,0.338,0.247,0.195,0.179,0.143,0.094,0.189,0.201,0.172,0.144,0.124,0.111,0.1,0.092,0.083,0.076,0.067,0.056,0.04,0.027,0.037,0.074
Zambia,OnshoreWind,Q1,d4,0.154,0.116,0.073,0.056,0.087,0.153,0.202,0.225,0.347,0.382,0.334,0.261,0.202,0.17,0.164,0.178,0.192,0.195,0.261,0.362,0.422,0.429,0.403,0.347
Zambia,OnshoreWind,Q2,d1,0.642,0.62,0.586,0.556,0.538,0.501,0.463,0.24,0.256,0.252,0.113,0.071,0.053,0.045,0.048,0.064,0.103,0.253,0.466,0.595,0.648,0.666,0.651,0.603
Zambia,OnshoreWind,Q2,d2,0.358,0.324,0.308,0.374,0.355,0.364,0.429,0.669,0.778,0.73,0.657,0.563,0.458,0.364,0.294,0.261,0.255,0.31,0.454,0.519,0.513,0.468,0.404,0.344
Zambia,OnshoreWind,Q2,d3,0.291,0.278,0.257,0.231,0.193,0.152,0.097,0.03,0.093,0.146,0.138,0.144,0.133,0.112,0.093,0.074,0.061,0.076,0.168,0.311,0.395,0.367,0.285,0.2
Zambia,OnshoreWind,Q2,d4,0.189,0.195,0.214,0.233,0.238,0.233,0.226,0.105,0.02,0.003,0,0,0,0,0,0,0,0.001,0.014,0.042,0.073,0.107,0.153,0.194
Zambia,OnshoreWind,Q3,d1,0.636,0.627,0.611,0.629,0.644,0.586,0.494,0.24,0.496,0.494,0.325,0.243,0.214,0.213,0.227,0.251,0.284,0.361,0.498,0.602,0.666,0.688,0.692,0.673
Zambia,OnshoreWind,Q3,d2,0.571,0.546,0.519,0.496,0.476,0.442,0.402,0.198,0.068,0.127,0.061,0.03,0.014,0.007,0.004,0.003,0.003,0.013,0.036,0.078,0.136,0.213,0.317,0.434
Zambia,OnshoreWind,Q3,d3,0.505,0.41,0.325,0.265,0.231,0.206,0.187,0.092,0.043,0.133,0.118,0.113,0.116,0.121,0.127,0.138,0.158,0.244,0.391,0.547,0.674,0.733,0.732,0.676
Zambia,OnshoreWind,Q3,d4,0.642,0.657,0.677,0.707,0.718,0.728,0.668,0.556,0.69,0.601,0.45,0.328,0.257,0.231,0.237,0.278,0.358,0.484,0.708,0.816,0.837,0.825,0.79,0.752
Zambia,OnshoreWind,Q4,d1,0.667,0.66,0.684,0.713,0.702,0.663,0.592,0.833,0.982,0.981,0.972,0.958,0.938,0.922,0.916,0.922,0.936,0.945,0.936,0.928,0.856,0.836,0.844,0.84
Zambia,OnshoreWind,Q4,d2,0.807,0.812,0.819,0.812,0.825,0.815,0.736,0.793,0.8,0.615,0.37,0.189,0.099,0.065,0.062,0.076,0.102,0.164,0.362,0.582,0.697,0.732,0.731,0.729
Zambia,OnshoreWind,Q4,d3,0.001,0.006,0.028,0.057,0.046,0.036,0.035,0.015,0.023,0.007,0,0,0,0,0,0,0,0.013,0.112,0.277,0.406,0.454,0.432,0.372
Zambia,OnshoreWind,Q4,d4,0.638,0.516,0.431,0.41,0.383,0.405,0.494,0.765,0.648,0.424,0.248,0.152,0.107,0.099,0.118,0.161,0.225,0.305,0.416,0.519,0.51,0.433,0.355,0.288
Zimbabwe,PV,Q1,d1,0,0,0,0,0,0,0.051,0.268,0.493,0.637,0.728,0.769,0.761,0.699,0.558,0.421,0.251,0.048,0,0,0,0,0,0
Zimbabwe,PV,Q1,d2,0,0,0,0,0,0,0.016,0.07,0.147,0.219,0.281,0.308,0.317,0.311,0.282,0.209,0.131,0.046,0,0,0,0,0,0
Zimbabwe,PV,Q1,d3,0,0,0,0,0,0,0.05,0.228,0.423,0.57,0.661,0.707,0.701,0.655,0.561,0.425,0.243,0.068,0,0,0,0,0,0
Zimbabwe,PV,Q1,d4,0,0,0,0,0,0,0.051,0.273,0.482,0.634,0.725,0.763,0.753,0.699,0.603,0.458,0.259,0.058,0,0,0,0,0,0
Zimbabwe,PV,Q2,d1,0,0,0,0,0,0,0.007,0.27,0.507,0.652,0.741,0.784,0.779,0.73,0.634,0.485,0.271,0.013,0,0,0,0,0,0
Zimbabwe,PV,Q2,d2,0,0,0,0,0,0,0.037,0.284,0.509,0.654,0.743,0.785,0.78,0.732,0.626,0.447,0.233,0.021,0,0,0,0,0,0
Zimbabwe,PV,Q2,d3,0,0,0,0,0,0,0.04,0.294,0.529,0.669,0.759,0.8,0.796,0.749,0.656,0.514,0.317,0.051,0,0,0,0,0,0
Zimbabwe,PV,Q2,d4,0,0,0,0,0,0,0.008,0.242,0.461,0.603,0.694,0.739,0.737,0.691,0.593,0.437,0.228,0.008,0,0,0,0,0,0
Zimbabwe,PV,Q3,d1,0,0,0,0,0,0,0.005,0.189,0.49,0.634,0.718,0.727,0.694,0.688,0.575,0.447,0.225,0.006,0,0,0,0,0,0
Zimbabwe,PV,Q3,d2,0,0,0,0,0,0,0.016,0.301,0.519,0.659,0.748,0.787,0.782,0.733,0.622,0.47,0.253,0.017,0,0,0,0,0,0
Zimbabwe,PV,Q3,d3,0,0,0,0,0,0,0.026,0.243,0.465,0.609,0.701,0.737,0.733,0.684,0.572,0.423,0.226,0.028,0,0,0,0,0,0
Zimbabwe,PV,Q3,d4,0,0,0,0,0,0,0.059,0.279,0.478,0.622,0.71,0.743,0.736,0.684,0.579,0.429,0.237,0.048,0,0,0,0,0,0
Zimbabwe,PV,Q4,d1,0,0,0,0,0,0,0.055,0.251,0.449,0.599,0.693,0.736,0.733,0.686,0.58,0.435,0.247,0.054,0,0,0,0,0,0
Zimbabwe,PV,Q4,d2,0,0,0,0,0,0,0.067,0.264,0.441,0.582,0.671,0.71,0.704,0.652,0.546,0.401,0.221,0.05,0,0,0,0,0,0
Zimbabwe,PV,Q4,d3,0,0,0,0,0,0,0.071,0.255,0.436,0.57,0.66,0.688,0.675,0.62,0.514,0.341,0.165,0.039,0,0,0,0,0,0
Zimbabwe,PV,Q4,d4,0,0,0,0,0,0.002,0.054,0.229,0.407,0.543,0.629,0.669,0.664,0.616,0.522,0.383,0.203,0.033,0.003,0,0,0,0,0
Zimbabwe,OnshoreWind,Q1,d1,0.494,0.46,0.407,0.346,0.283,0.236,0.161,0.111,0.257,0.394,0.422,0.447,0.496,0.559,0.626,0.687,0.745,0.793,0.852,0.851,0.84,0.866,0.87,0.867
Zimbabwe,OnshoreWind,Q1,d2,0.232,0.241,0.269,0.459,0.578,0.539,0.348,0.156,0.157,0.161,0.113,0.062,0.029,0.015,0.01,0.008,0.011,0.018,0.022,0.043,0.093,0.179,0.245,0.264
Zimbabwe,OnshoreWind,Q1,d3,0.137,0.068,0.037,0.052,0.048,0.042,0.02,0.013,0.065,0.076,0.081,0.092,0.112,0.13,0.141,0.137,0.122,0.104,0.072,0.049,0.041,0.061,0.089,0.073
Zimbabwe,OnshoreWind,Q1,d4,0.481,0.449,0.375,0.288,0.246,0.264,0.328,0.71,0.844,0.844,0.806,0.748,0.687,0.648,0.636,0.642,0.64,0.608,0.637,0.607,0.55,0.448,0.35,0.272
Zimbabwe,OnshoreWind,Q2,d1,0.474,0.4,0.328,0.278,0.246,0.209,0.159,0.06,0.021,0.003,0,0,0,0,0,0,0,0.001,0.007,0.045,0.156,0.322,0.413,0.369
Zimbabwe,OnshoreWind,Q2,d2,0.402,0.341,0.305,0.264,0.243,0.227,0.22,0.341,0.189,0.038,0.007,0.002,0,0,0,0,0,0.007,0.103,0.337,0.501,0.521,0.538,0.508
Zimbabwe,OnshoreWind,Q2,d3,0.416,0.361,0.323,0.279,0.223,0.169,0.101,0.009,0,0.006,0.042,0.084,0.125,0.161,0.194,0.235,0.288,0.459,0.737,0.819,0.765,0.682,0.618,0.582
Zimbabwe,OnshoreWind,Q2,d4,0.015,0.007,0.002,0,0,0,0,0,0,0.002,0.004,0.006,0.01,0.014,0.019,0.021,0.017,0.012,0.008,0.005,0.006,0.013,0.035,0.074
Zimbabwe,OnshoreWind,Q3,d1,0.374,0.322,0.294,0.283,0.274,0.279,0.282,0.207,0.27,0.264,0.162,0.111,0.087,0.077,0.079,0.085,0.1,0.181,0.36,0.482,0.519,0.52,0.47,0.425
Zimbabwe,OnshoreWind,Q3,d2,0.413,0.37,0.341,0.328,0.325,0.323,0.311,0.105,0.008,0.017,0.013,0.014,0.016,0.018,0.017,0.013,0.012,0.016,0.015,0.011,0.006,0.005,0.018,0.076
Zimbabwe,OnshoreWind,Q3,d3,0.556,0.501,0.438,0.398,0.365,0.337,0.305,0.088,0.035,0.024,0.002,0,0,0,0,0,0,0,0.002,0.004,0.013,0.054,0.117,0.204
Zimbabwe,OnshoreWind,Q3,d4,0.501,0.448,0.428,0.427,0.428,0.431,0.34,0.137,0.428,0.225,0.101,0.042,0.016,0.007,0.004,0.004,0.009,0.033,0.119,0.301,0.444,0.562,0.62,0.618
Zimbabwe,OnshoreWind,Q4,d1,0.967,0.955,0.934,0.902,0.887,0.895,0.925,0.949,0.943,0.919,0.88,0.831,0.781,0.75,0.751,0.777,0.816,0.851,0.832,0.832,0.868,0.877,0.857,0.812
Zimbabwe,OnshoreWind,Q4,d2,0.45,0.42,0.403,0.395,0.391,0.376,0.292,0.538,0.358,0.169,0.084,0.054,0.045,0.041,0.041,0.045,0.058,0.094,0.198,0.364,0.473,0.566,0.609,0.609
Zimbabwe,OnshoreWind,Q4,d3,0.388,0.355,0.319,0.272,0.225,0.21,0.136,0.201,0.19,0.126,0.07,0.032,0.01,0.003,0.002,0.003,0.006,0.007,0.002,0,0.001,0.037,0.138,0.218
Zimbabwe,OnshoreWind,Q4,d4,0.679,0.52,0.367,0.323,0.367,0.346,0.404,0.443,0.261,0.101,0.031,0.02,0.031,0.054,0.091,0.145,0.219,0.337,0.581,0.768,0.739,0.675,0.589,0.486
DRC_South,PV,Q1,d1,0,0,0,0,0,0,0.001,0.037,0.118,0.213,0.304,0.352,0.359,0.336,0.31,0.254,0.157,0.061,0.001,0,0,0,0,0
DRC_South,PV,Q1,d2,0,0,0,0,0,0,0.004,0.078,0.203,0.348,0.45,0.496,0.501,0.427,0.272,0.15,0.093,0.033,0,0,0,0,0,0
DRC_South,PV,Q1,d3,0,0,0,0,0,0,0.003,0.057,0.15,0.263,0.352,0.398,0.425,0.41,0.339,0.253,0.158,0.057,0.001,0,0,0,0,0
DRC_South,PV,Q1,d4,0,0,0,0,0,0,0.002,0.054,0.141,0.226,0.298,0.371,0.453,0.572,0.582,0.458,0.291,0.097,0,0,0,0,0,0
DRC_South,PV,Q2,d1,0,0,0,0,0,0,0.005,0.106,0.262,0.419,0.529,0.543,0.537,0.457,0.363,0.208,0.087,0.018,0,0,0,0,0,0
DRC_South,PV,Q2,d2,0,0,0,0,0,0,0.003,0.085,0.232,0.406,0.465,0.465,0.443,0.371,0.265,0.183,0.111,0.036,0,0,0,0,0,0
DRC_South,PV,Q2,d3,0,0,0,0,0,0,0.005,0.123,0.296,0.436,0.494,0.528,0.477,0.434,0.312,0.168,0.077,0.028,0,0,0,0,0,0
DRC_South,PV,Q2,d4,0,0,0,0,0,0,0.003,0.112,0.263,0.455,0.59,0.61,0.631,0.598,0.545,0.37,0.255,0.079,0,0,0,0,0,0
DRC_South,PV,Q3,d1,0,0,0,0,0,0,0,0.044,0.121,0.211,0.296,0.337,0.392,0.441,0.404,0.299,0.169,0.049,0,0,0,0,0,0
DRC_South,PV,Q3,d2,0,0,0,0,0,0,0.001,0.077,0.234,0.398,0.529,0.6,0.616,0.584,0.456,0.332,0.182,0.041,0,0,0,0,0,0
DRC_South,PV,Q3,d3,0,0,0,0,0,0,0.001,0.076,0.214,0.354,0.434,0.446,0.474,0.448,0.356,0.23,0.109,0.029,0,0,0,0,0,0
DRC_South,PV,Q3,d4,0,0,0,0,0,0,0.003,0.08,0.212,0.334,0.407,0.45,0.462,0.468,0.421,0.337,0.164,0.055,0,0,0,0,0,0
DRC_South,PV,Q4,d1,0,0,0,0,0,0,0.002,0.064,0.181,0.319,0.398,0.411,0.412,0.381,0.311,0.195,0.106,0.033,0,0,0,0,0,0
DRC_South,PV,Q4,d2,0,0,0,0,0,0,0,0.028,0.077,0.109,0.148,0.204,0.264,0.315,0.347,0.293,0.157,0.043,0,0,0,0,0,0
DRC_South,PV,Q4,d3,0,0,0,0,0,0,0.002,0.067,0.217,0.342,0.455,0.497,0.508,0.497,0.435,0.303,0.224,0.082,0.001,0,0,0,0,0
DRC_South,PV,Q4,d4,0,0,0,0,0,0,0.003,0.059,0.163,0.243,0.293,0.307,0.331,0.335,0.264,0.206,0.136,0.03,0,0,0,0,0,0
DRC_South,OnshoreWind,Q1,d1,0.099,0.11,0.109,0.095,0.077,0.065,0.049,0.002,0.001,0,0.001,0.005,0.01,0.008,0.006,0.008,0.013,0.017,0.02,0.045,0.065,0.05,0.042,0.048
DRC_South,OnshoreWind,Q1,d2,0.025,0.011,0.003,0.001,0,0,0.005,0.002,0,0.002,0.005,0.019,0.052,0.105,0.161,0.183,0.163,0.116,0.121,0.212,0.154,0.093,0.06,0.056
DRC_South,OnshoreWind,Q1,d3,0.001,0,0,0,0,0,0,0,0,0,0,0,0.003,0.012,0.019,0.021,0.022,0.025,0.061,0.135,0.13,0.112,0.1,0.061
DRC_South,OnshoreWind,Q1,d4,0.012,0.051,0.049,0.032,0.017,0.005,0.001,0,0.002,0.037,0.087,0.122,0.132,0.131,0.106,0.071,0.045,0.03,0.032,0.172,0.286,0.206,0.05,0.011
DRC_South,OnshoreWind,Q2,d1,0.17,0.154,0.051,0.034,0.054,0.065,0.044,0.002,0.002,0.016,0.029,0.03,0.019,0.007,0.003,0.001,0.001,0.002,0.012,0.104,0.227,0.172,0.084,0.014
DRC_South,OnshoreWind,Q2,d2,0.099,0.079,0.077,0.054,0.058,0.099,0.103,0.039,0.014,0.013,0.011,0.015,0.012,0.019,0.037,0.042,0.03,0.012,0.003,0.002,0.004,0.01,0.011,0.002
DRC_South,OnshoreWind,Q2,d3,0.195,0.179,0.084,0.054,0.014,0.003,0.037,0.001,0,0,0.003,0.002,0.001,0.002,0.006,0.008,0.007,0.005,0.002,0.001,0,0,0.004,0.048
DRC_South,OnshoreWind,Q2,d4,0.076,0.079,0.098,0.111,0.12,0.112,0.096,0.034,0.001,0.005,0.001,0,0,0.001,0,0,0,0,0.03,0.201,0.264,0.243,0.255,0.272
DRC_South,OnshoreWind,Q3,d1,0.264,0.276,0.3,0.255,0.187,0.136,0.094,0.015,0.02,0.088,0.084,0.07,0.06,0.046,0.032,0.016,0.005,0,0,0.012,0.126,0.274,0.41,0.449
DRC_South,OnshoreWind,Q3,d2,0.002,0.006,0.01,0.016,0.018,0.014,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0.013,0.07,0.176,0.325,0.457,0.526
DRC_South,OnshoreWind,Q3,d3,0.093,0.087,0.074,0.068,0.062,0.061,0.058,0.03,0.118,0.124,0.067,0.037,0.013,0.002,0,0,0.005,0.015,0.053,0.208,0.348,0.33,0.207,0.148
DRC_South,OnshoreWind,Q3,d4,0.014,0.041,0.074,0.121,0.182,0.188,0.122,0.014,0.029,0.047,0.028,0.02,0.049,0.155,0.337,0.468,0.449,0.278,0.096,0.027,0.011,0.01,0.067,0.207
DRC_South,OnshoreWind,Q4,d1,0.001,0,0,0,0.01,0.063,0.151,0.124,0.011,0.022,0.005,0,0,0.001,0.011,0.03,0.057,0.041,0.083,0.241,0.295,0.27,0.233,0.182
