z,sumhdr,y,value
Malawi,Export revenues with internal zones: $m,2031,-35.44139815025031
Malawi,Export revenues with internal zones: $m,2032,-31.066132405963266
Malawi,Export revenues with internal zones: $m,2033,-22.125352898431814
Malawi,Export revenues with internal zones: $m,2034,-22.211802540844623
Malawi,Export revenues with internal zones: $m,2035,-15.413353350551454
Malawi,Trade shared benefits: $m,2026,-0.397326905016149
Malawi,Trade shared benefits: $m,2027,-0.3754971528483565
Malawi,Trade shared benefits: $m,2028,-0.38847704968281643
Malawi,Trade shared benefits: $m,2029,-0.41826156676842613
Malawi,Trade shared benefits: $m,2030,-18.666099448829506
Malawi,Trade shared benefits: $m,2031,-6.292923302226081
Malawi,Trade shared benefits: $m,2032,-4.28015783884129
Malawi,Trade shared benefits: $m,2033,-4.859601831279367
Malawi,Trade shared benefits: $m,2034,-5.115524878219287
Malawi,Trade shared benefits: $m,2035,-3.3414193972367996
DRC_South,Generation costs: $m,2025,0.4523847766093431
DRC_South,Generation costs: $m,2026,0.7779936810900263
DRC_South,Generation costs: $m,2027,1.3818612713782277
DRC_South,Generation costs: $m,2028,1.6893803483892087
DRC_South,Generation costs: $m,2029,1.962243319548423
DRC_South,Generation costs: $m,2030,2.201899106521909
DRC_South,Generation costs: $m,2031,2.426895369312827
DRC_South,Generation costs: $m,2032,2.710172191428919
DRC_South,Generation costs: $m,2033,2.906142574357696
DRC_South,Generation costs: $m,2034,3.123722290880906
DRC_South,Generation costs: $m,2035,3.3266453581428057
DRC_South,Fixed O&M: $m,2025,1.916345058213499
DRC_South,Fixed O&M: $m,2026,1.9766899810422802
DRC_South,Fixed O&M: $m,2027,2.087841822859261
DRC_South,Fixed O&M: $m,2028,2.193842945740148
DRC_South,Fixed O&M: $m,2029,2.2947715243139606
DRC_South,Fixed O&M: $m,2030,2.390706664117799
DRC_South,Fixed O&M: $m,2031,2.481728418052861
DRC_South,Fixed O&M: $m,2032,2.5679177996381655
DRC_South,Fixed O&M: $m,2033,2.6493567838322742
DRC_South,Fixed O&M: $m,2034,2.7261283152121623
DRC_South,Fixed O&M: $m,2035,2.7983163057195193
DRC_South,Variable O&M: $m,2025,0.12934657834575683
DRC_South,Variable O&M: $m,2026,0.1269897866302487
DRC_South,Variable O&M: $m,2027,0.12465388787807527
DRC_South,Variable O&M: $m,2028,0.1223390543732051
DRC_South,Variable O&M: $m,2029,0.12004546348681051
DRC_South,Variable O&M: $m,2030,0.117773297088968
DRC_South,Variable O&M: $m,2031,0.11552274107555852
DRC_South,Variable O&M: $m,2032,0.11329398490209337
DRC_South,Variable O&M: $m,2033,0.11108722073504658
DRC_South,Variable O&M: $m,2034,0.10890264313780454
DRC_South,Variable O&M: $m,2035,0.10674044844372996
DRC_South,Transmission costs: $m,2030,3.118751476170862
DRC_South,Transmission costs: $m,2031,3.059154563606525
DRC_South,Transmission costs: $m,2032,3.000134932010682
DRC_South,Transmission costs: $m,2033,2.941697670138492
DRC_South,Transmission costs: $m,2034,2.8838479302177267
DRC_South,Transmission costs: $m,2035,2.8265909113468037
DRC_South,Unmet demand costs: $m,2025,139.6513742534153
DRC_South,Unmet demand costs: $m,2026,144.0287067835258
DRC_South,Unmet demand costs: $m,2027,142.1952466179479
DRC_South,Unmet demand costs: $m,2028,264.4579910758189
DRC_South,Unmet demand costs: $m,2029,387.81053292101103
DRC_South,Unmet country spinning reserve costs: $m,2030,0.006244037533980021
DRC_South,Unmet country spinning reserve costs: $m,2031,0.002950480927023501
DRC_South,Unmet country spinning reserve costs: $m,2032,0.0075091078432010456
DRC_South,Unmet country spinning reserve costs: $m,2034,0.0015193750463957706
DRC_South,Unmet country planning reserve costs: $m,2025,2.5422467447136468
DRC_South,Unmet country planning reserve costs: $m,2026,2.660234484429805
DRC_South,Unmet country planning reserve costs: $m,2027,2.4445108711560692
DRC_South,Unmet country planning reserve costs: $m,2028,2.2898804535034976
DRC_South,Unmet country planning reserve costs: $m,2029,2.1517936024840263
DRC_South,Unmet country planning reserve costs: $m,2030,0.8625758164845887
DRC_South,Unmet country planning reserve costs: $m,2031,0.6787159524034123
DRC_South,Unmet country planning reserve costs: $m,2032,0.6731523592640036
DRC_South,Unmet system planning reserve costs: $m,2033,0.048904829467319486
DRC_South,Unmet system planning reserve costs: $m,2034,0.1979455769660456
DRC_South,Unmet system planning reserve costs: $m,2035,0.12161740562764266
DRC_South,Import costs with internal zones: $m,2025,476.18935756844877
DRC_South,Import costs with internal zones: $m,2026,469.956767200882
DRC_South,Import costs with internal zones: $m,2027,570.6298202981442
DRC_South,Import costs with internal zones: $m,2028,502.169327134264
DRC_South,Import costs with internal zones: $m,2029,371.16534160310323
DRC_South,Import costs with internal zones: $m,2030,112.74611054402756
DRC_South,Import costs with internal zones: $m,2031,119.76590482483364
DRC_South,Import costs with internal zones: $m,2032,123.6594415167273
DRC_South,Import costs with internal zones: $m,2033,39.32485882694322
DRC_South,Import costs with internal zones: $m,2034,40.15658511550547
DRC_South,Import costs with internal zones: $m,2035,38.347493796559604
DRC_South,Export revenues with internal zones: $m,2030,-0.006976465229275228
DRC_South,Export revenues with internal zones: $m,2031,-0.017655896824545967
DRC_South,Export revenues with internal zones: $m,2032,-0.008047082311255747
DRC_South,Trade shared benefits: $m,2025,-198.35036557665038
DRC_South,Trade shared benefits: $m,2026,-197.75620462747318
DRC_South,Trade shared benefits: $m,2027,-238.35379623763535
DRC_South,Trade shared benefits: $m,2028,-161.9970707945652
DRC_South,Trade shared benefits: $m,2029,-156.5634445362326
DRC_South,Trade shared benefits: $m,2030,-15.23627052474097
DRC_South,Trade shared benefits: $m,2031,-25.090758041167994
DRC_South,Trade shared benefits: $m,2032,-27.714005930794784
DRC_South,Trade shared benefits: $m,2033,-0.8828426145384416
DRC_South,Trade shared benefits: $m,2034,-1.1122088904016156
DRC_South,Trade shared benefits: $m,2035,-1.4027793482950484
Mozal,Unmet system planning reserve costs: $m,2033,0.04890482946731949
Mozal,Unmet system planning reserve costs: $m,2034,0.19794557696604562
Mozal,Unmet system planning reserve costs: $m,2035,0.1216174056276427
Mozal,Import costs with internal zones: $m,2025,86.73614161098062
Mozal,Import costs with internal zones: $m,2026,70.17278277650489
Mozal,Import costs with internal zones: $m,2027,63.087115016622626
Mozal,Import costs with internal zones: $m,2028,59.07896165071324
Mozal,Import costs with internal zones: $m,2029,55.449134792394105
Mozal,Import costs with internal zones: $m,2030,56.78008291392413
Mozal,Import costs with internal zones: $m,2031,54.13798821904676
Mozal,Import costs with internal zones: $m,2032,49.64889706579162
Mozal,Import costs with internal zones: $m,2033,50.86520423474654
Mozal,Import costs with internal zones: $m,2034,51.003397107395436
Mozal,Import costs with internal zones: $m,2035,48.26617649101208
Mozal,Export revenues with internal zones: $m,2028,-0.03309484937487928
Mozal,Export revenues with internal zones: $m,2029,-0.04998244506961409
Mozal,Export revenues with internal zones: $m,2030,-3.438462193973251
Mozal,Export revenues with internal zones: $m,2031,-3.09876493176626
Mozal,Export revenues with internal zones: $m,2032,-0.26774793284881854
Mozal,Export revenues with internal zones: $m,2033,-2.1946281268964216
Mozal,Export revenues with internal zones: $m,2034,-2.4866289432120774
Mozal,Export revenues with internal zones: $m,2035,-1.452254656362886
Mozal,Trade shared benefits: $m,2025,-1.1502968742863424
Mozal,Trade shared benefits: $m,2026,-0.6372840051679333
Mozal,Trade shared benefits: $m,2027,-0.3755717649213649
Mozal,Trade shared benefits: $m,2028,-0.28670706029793475
Mozal,Trade shared benefits: $m,2029,-0.1650059481226949
Mozal,Trade shared benefits: $m,2030,-0.24035063817103983
Mozal,Trade shared benefits: $m,2031,-0.24208464860898998
Mozal,Trade shared benefits: $m,2032,-0.47090961042030194
Mozal,Trade shared benefits: $m,2033,-0.8409834704568244
Mozal,Trade shared benefits: $m,2034,-1.0184773154009157
Mozal,Trade shared benefits: $m,2035,-0.9343201988065694
